alias_address,alias_city,Type,georeferencingString
VIA MANZINO,POVOLETTO,POLYGON,POVOLETTO
VIA MARCO POLO,POVOLETTO,POLYGON,POVOLETTO
VIA MARINO,POVOLETTO,POLYGON,POVOLETTO
VIA MATAJUR,POVOLETTO,POLYGON,POVOLETTO
VIA MAURINO,POVOLETTO,POLYGON,POVOLETTO
VIA MILANO,POVOLETTO,POLYGON,POVOLETTO
VIA MONTE BIANCO,POVOLETTO,POLYGON,POVOLETTO
VIA MONTE CANIN,POVOLETTO,POLYGON,POVOLETTO
VIA MONTE CIMA,POVOLETTO,POLYGON,POVOLETTO
VIA MONTE EMILINS,POVOLETTO,POLYGON,POVOLETTO
VIA MONTE GRAPPA,POVOLETTO,POLYGON,POVOLETTO
VIA MONTE NERO,POVOLETTO,POLYGON,POVOLETTO
VIA NUOVA,POVOLETTO,POLYGON,POVOLETTO
VIA ORIENTALE,POVOLETTO,POLYGON,POVOLETTO
VIA PADOVA,POVOLETTO,POLYGON,POVOLETTO
VIA PASCAT,POVOLETTO,POLYGON,POVOLETTO
VIA PIAVE,POVOLETTO,POLYGON,POVOLETTO
VIA PIETRO MICCA,POVOLETTO,POLYGON,POVOLETTO
VIA PIETRO ZORUTTI,POVOLETTO,POLYGON,POVOLETTO
VIA PO,POVOLETTO,POLYGON,POVOLETTO
VIA PORDENONE,POVOLETTO,POLYGON,POVOLETTO
VIA PRABAS,POVOLETTO,POLYGON,POVOLETTO
VIA PRAMOLLE MONTE BIANCO,POVOLETTO,POLYGON,POVOLETTO
VIA PRAMOLLO,POVOLETTO,POLYGON,POVOLETTO
VIA PRAMOLLO MONTE BIANCO,POVOLETTO,POLYGON,POVOLETTO
VIA PRINCIPALE,POVOLETTO,POLYGON,POVOLETTO
VIA PRINCIPALE, 13,POVOLETTO,POLYGON,POVOLETTO
VIA PRINCIPALE 13,POVOLETTO,POLYGON,POVOLETTO
VIA RECLUSANE,POVOLETTO,POLYGON,POVOLETTO
VIA REMANZACCO,POVOLETTO,POLYGON,POVOLETTO
VIA RIO GUIDANE,POVOLETTO,POLYGON,POVOLETTO
VIA RIO MAGGIORE,POVOLETTO,POLYGON,POVOLETTO
VIA RIO MAIOR,POVOLETTO,POLYGON,POVOLETTO
VIA RISORGIMENTO,POVOLETTO,POLYGON,POVOLETTO
VIA RIU DI MIEZ,POVOLETTO,POLYGON,POVOLETTO
VIA RIUAN,POVOLETTO,POLYGON,POVOLETTO
VIA RIVE CONVIERIE,POVOLETTO,POLYGON,POVOLETTO
VIA ROMA,POVOLETTO,POLYGON,POVOLETTO
VIA RONCHIS,POVOLETTO,POLYGON,POVOLETTO
VIA SABOTINO,POVOLETTO,POLYGON,POVOLETTO
VIA SAN CLEMENTE,POVOLETTO,POLYGON,POVOLETTO
VIA SAN GIACOMO,POVOLETTO,POLYGON,POVOLETTO
VIA SAN LEONARDO,POVOLETTO,POLYGON,POVOLETTO
VIA SAN MARTINO,POVOLETTO,POLYGON,POVOLETTO
VIA SAN MICHELE,POVOLETTO,POLYGON,POVOLETTO
VIA SAN MICHELE ARCANGELO,POVOLETTO,POLYGON,POVOLETTO
VIA SAN NICOLO',POVOLETTO,POLYGON,POVOLETTO
VIA SAN VITO MARTIRE,POVOLETTO,POLYGON,POVOLETTO
VIA SOLFERINO,POVOLETTO,POLYGON,POVOLETTO
VIA SUBIDA,POVOLETTO,POLYGON,POVOLETTO
VIA TULLIO,POVOLETTO,POLYGON,POVOLETTO
VIA UDINE,POVOLETTO,POLYGON,POVOLETTO
VIA UGO FOSCOLO,POVOLETTO,POLYGON,POVOLETTO
VIA VENEZIA,POVOLETTO,POLYGON,POVOLETTO
VIA VERONA,POVOLETTO,POLYGON,POVOLETTO
VIA VICENZA,POVOLETTO,POLYGON,POVOLETTO
VIA VINCENZO BELLINI,POVOLETTO,POLYGON,POVOLETTO
VIA VITTORIO VENETO,POVOLETTO,POLYGON,POVOLETTO
VIA XI FEBBRAIO,POVOLETTO,POLYGON,POVOLETTO
VIA XXV APRILE,POVOLETTO,POLYGON,POVOLETTO
VIA 25 APRILE,POVOLETTO,POLYGON,POVOLETTO
VIA 4 SETTEMBRE 1944,POVOLETTO,POLYGON,POVOLETTO
VICOLO CHIUSO,POVOLETTO,POLYGON,POVOLETTO
VICOLO CORTAZZIS,POVOLETTO,POLYGON,POVOLETTO
VICOLO DEL FREDDO,POVOLETTO,POLYGON,POVOLETTO
VICOLO DELLA CHIESA,POVOLETTO,POLYGON,POVOLETTO
VICOLO DELLA PESA,POVOLETTO,POLYGON,POVOLETTO
VICOLO DI SOTTO,POVOLETTO,POLYGON,POVOLETTO
VICOLO MONTELLO,POVOLETTO,POLYGON,POVOLETTO
VICOLO VIOLA,POVOLETTO,POLYGON,POVOLETTO
VICOLO CHIUSO ,,POVOLETTO,POLYGON,POVOLETTO
ZONA INDUSTRIALE GRIONS,POVOLETTO,POLYGON,POVOLETTO
ZONA INDUSTRIALE GRIONS DUE,POVOLETTO,POLYGON,POVOLETTO
FRAZ. SAMMARDENCHIA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
FRAZIONE TERENZANO VERDI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
FRAZIONE ZUGLIANO VIA  LIGNANO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZA DEL CONSIGLIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZA DEL TEMPIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZA DELLA CHIESA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZA IV NOVEMBRE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZA JULIA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZA PRIMO MAGGIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZA TERENZIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZA XXIV MAGGIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZETTA DEGLI ALPINI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
PIAZZETTA MARANGONI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
STRADA STATALE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA ALESSANDRO MANZONI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA ARGINALE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA ARTURO MALIGNANI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA BASALDELLA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA BRIGATA BERGAMO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA BUTTRIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA BUTTRIO - FR CARGNACCO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA BUTTRIO - FR.CARGNACCO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA BUTTRIO-L.CARGNACCO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA C. PERCOTO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA CAMPOFORMIDO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA CATERINA PERCOTO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA COGOLO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA CONCERIA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA CORTAZZIS,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA CORTE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA CORTELLO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA C.PERCOTO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DANTE ALIGHIERI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DEGLI ORTI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DEI CASTELLI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DEL MERCATO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DELLA CAVALLERIA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DELLA STATUA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DELLA STATUA 11/A8,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DELLA TOMBA ANTICA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DELLE SCUOLE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DIVISIONE JULIA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DOMENICO FAILUTTI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA DOMENICO FAILUTTI - FRAZ. ZUGLIANO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA FERRARIA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA FIUME,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA FLORIDO ZAMPARINI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA FRANCESCO BIERTI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA GALILEO GALILEI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA GIACOMO LEOPARDI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA GIOSUE' CARDUCCI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA GIOVANNI XXIII,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA GIUSEPPE ELLERO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA GIUSEPPE GARIBALDI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA GIUSEPPE VERDI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA I MAGGIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA JOHN KENNEDY,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA LATISANA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA LAVARIANO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA LAVARINO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA LEONARDO DA VINCI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA LESTIZZA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA LESTIZZA 41,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA LIGNANO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA LUIGI PETRI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA LUMIGNACCO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA MADONNA DELLA SALUTE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA MARIA ANTONINI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA MORTEGLIANO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA MORTEGLIANO   POZZUOLO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA NICCOLO' PAGANINI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA NUOVA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA ORGNANO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA ORTO PICCOLO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA PALLANZA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA PICCOLA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA POLA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA PRIMO MAGGIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA QUARTO GENOVA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA RENZO CANDUSSIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA RINALDO COGOLO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA ROMA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA SABBATINI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA SAN GIORGIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA SAN MARTINO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA SAN MICHELE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA SANTA VITTORIA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA SCLAUNICCO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA SOTTO BEARZI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA TRIESTE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA UDINE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA UGO MASOTTI,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA V NOVARA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA VENERIO,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA VENTI SETTEMBRE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA VIERIS,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA VIUZZA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA XX SETTEMBRE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA XXIX OTTOBRE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA XXV APRILE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA XXX OTTOBRE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIA 20 SETTEMBRE,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIALE EUROPA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
VIALE IV GENOVA,POZZUOLO DEL FRIULI,POLYGON,POZZUOLO DEL FRIULI
FRAZ. PIERA,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE AVAUSA,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE CROCE,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE CROCE DI SOSTASIO,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE FRAZ.PIERIA,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE LUCH,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE N.,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE OSAIS,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE PESARIIS,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE PIERIA,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE PRADUMBLI,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE PRATO,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE PRATO LOCALITA' COI,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE PRICO,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE SOSTASIO,PRATO CARNICO,POLYGON,PRATO CARNICO
FRAZIONE TRUIA,PRATO CARNICO,POLYGON,PRATO CARNICO
LOC. CHIAMPEAS,PRATO CARNICO,POLYGON,PRATO CARNICO
LOC. RIU SECH,PRATO CARNICO,POLYGON,PRATO CARNICO
LOCALITA' CHIAMPEAS,PRATO CARNICO,POLYGON,PRATO CARNICO
LOCALITA' CHIAMPONEZ,PRATO CARNICO,POLYGON,PRATO CARNICO
LOCALITA' FUINA,PRATO CARNICO,POLYGON,PRATO CARNICO
LOCALITA' LAVADIN,PRATO CARNICO,POLYGON,PRATO CARNICO
LOCALITA' MULIGNON,PRATO CARNICO,POLYGON,PRATO CARNICO
LOCALITA' OSTEAI,PRATO CARNICO,POLYGON,PRATO CARNICO
LOCALITA' POSSAL,PRATO CARNICO,POLYGON,PRATO CARNICO
LOCALITA' PRADIBOSCO,PRATO CARNICO,POLYGON,PRATO CARNICO
VIA CLUDINICO,PRATO CARNICO,POLYGON,PRATO CARNICO
VIA CROCE,PRATO CARNICO,POLYGON,PRATO CARNICO
VIA NAZIONALE,PRATO CARNICO,POLYGON,PRATO CARNICO
VIA NAZIONALE - CASA DI RIPOSO,PRATO CARNICO,POLYGON,PRATO CARNICO
VIA PIERIA,PRATO CARNICO,POLYGON,PRATO CARNICO
VIA PRATO,PRATO CARNICO,POLYGON,PRATO CARNICO
VIA PRINCIPALE,PRATO CARNICO,POLYGON,PRATO CARNICO
VIA ROMA,PRATO CARNICO,POLYGON,PRATO CARNICO
CALLE DELLA LOGGIA,PRECENICCO,POLYGON,PRECENICCO
PIAZZA DEL PORTO,PRECENICCO,POLYGON,PRECENICCO
PIAZZA ROMA,PRECENICCO,POLYGON,PRECENICCO
PIAZZETTA BANDO DI SOTTO,PRECENICCO,POLYGON,PRECENICCO
PIAZZETTA DEL BORGO,PRECENICCO,POLYGON,PRECENICCO
STRADA LAME,PRECENICCO,POLYGON,PRECENICCO
VIA ANGORIS,PRECENICCO,POLYGON,PRECENICCO
VIA ARMENTAREZZA,PRECENICCO,POLYGON,PRECENICCO
VIA ARTURO MALIGNANI,PRECENICCO,POLYGON,PRECENICCO
VIA ARTURO ZARDINI,PRECENICCO,POLYGON,PRECENICCO
VIA BIGULIS,PRECENICCO,POLYGON,PRECENICCO
VIA BRAIDATE,PRECENICCO,POLYGON,PRECENICCO
VIA BRIAN,PRECENICCO,POLYGON,PRECENICCO
VIA CANEDO,PRECENICCO,POLYGON,PRECENICCO
VIA CASA BIANCA,PRECENICCO,POLYGON,PRECENICCO
VIA CASALI DEL MOL,PRECENICCO,POLYGON,PRECENICCO
VIA CHINO ERMACORA,PRECENICCO,POLYGON,PRECENICCO
VIA CLEMENTINA DE MINERBI,PRECENICCO,POLYGON,PRECENICCO
VIA CORON,PRECENICCO,POLYGON,PRECENICCO
VIA CRESCENZIA,PRECENICCO,POLYGON,PRECENICCO
VIA DAI VIERIS NARDA,PRECENICCO,POLYGON,PRECENICCO
VIA DEGLI ACERI,PRECENICCO,POLYGON,PRECENICCO
VIA DEI BASS,PRECENICCO,POLYGON,PRECENICCO
VIA DEI CARPINI,PRECENICCO,POLYGON,PRECENICCO
VIA DEI CAVALIERI TEUTONICI,PRECENICCO,POLYGON,PRECENICCO
VIA DEI CORS,PRECENICCO,POLYGON,PRECENICCO
VIA DEI PALADUS,PRECENICCO,POLYGON,PRECENICCO
VIA DEL BOSCO,PRECENICCO,POLYGON,PRECENICCO
VIA DEL BROILI,PRECENICCO,POLYGON,PRECENICCO
VIA DEL FLUMAZZ,PRECENICCO,POLYGON,PRECENICCO
VIA DEL NOVAL,PRECENICCO,POLYGON,PRECENICCO
VIA DEL POLESIN,PRECENICCO,POLYGON,PRECENICCO
VIA DEL QUERCETO,PRECENICCO,POLYGON,PRECENICCO
VIA DELL' ISOLINO,PRECENICCO,POLYGON,PRECENICCO
VIA DELLA COMMENDA,PRECENICCO,POLYGON,PRECENICCO
VIA DELLA ZUECCA,PRECENICCO,POLYGON,PRECENICCO
VIA DELLO STELLA,PRECENICCO,POLYGON,PRECENICCO
VIA DIETRO CHIESA,PRECENICCO,POLYGON,PRECENICCO
VIA DIVISIONE JULIA,PRECENICCO,POLYGON,PRECENICCO
VIA GHEBO DEI SASSI,PRECENICCO,POLYGON,PRECENICCO
VIA GIAMBATTISTA TIEPOLO,PRECENICCO,POLYGON,PRECENICCO
VIA GIUSEPPE MARCHETTI,PRECENICCO,POLYGON,PRECENICCO
VIA LATISANA,PRECENICCO,POLYGON,PRECENICCO
VIA LEVADA,PRECENICCO,POLYGON,PRECENICCO
VIA LIGNANO,PRECENICCO,POLYGON,PRECENICCO
VIA LUIGI GAVIN,PRECENICCO,POLYGON,PRECENICCO
VIA LUIGI MAGRINI,PRECENICCO,POLYGON,PRECENICCO
VIA PALUDO,PRECENICCO,POLYGON,PRECENICCO
VIA PAOLO DIACONO,PRECENICCO,POLYGON,PRECENICCO
VIA PESCAROLA,PRECENICCO,POLYGON,PRECENICCO
VIA PIETRO ZORUTTI,PRECENICCO,POLYGON,PRECENICCO
VIA PIO PASCHINI,PRECENICCO,POLYGON,PRECENICCO
VIA PRA DELLA NARDA,PRECENICCO,POLYGON,PRECENICCO
VIA PRAMARCON,PRECENICCO,POLYGON,PRECENICCO
VIA SAN SALVATORE,PRECENICCO,POLYGON,PRECENICCO
VIA SANT'URBANO,PRECENICCO,POLYGON,PRECENICCO
VIA STATALE,PRECENICCO,POLYGON,PRECENICCO
VIA STERPATTI,PRECENICCO,POLYGON,PRECENICCO
VIA STERPO DEL MORO,PRECENICCO,POLYGON,PRECENICCO
VIA TAVELLA MAGGIORE,PRECENICCO,POLYGON,PRECENICCO
VIA TITIANO,PRECENICCO,POLYGON,PRECENICCO
VIA VALLE HIERSCHEL,PRECENICCO,POLYGON,PRECENICCO
CASE PER VACANZE MELARIA,PREONE,POLYGON,PREONE
LOCALITA' LUCH,PREONE,POLYGON,PREONE
LOCALITA' SOTTARIA,PREONE,POLYGON,PREONE
LOCALITA' VALLE DI PREONE,PREONE,POLYGON,PREONE
LOCALITA' VALMANZOT,PREONE,POLYGON,PREONE
PIAZZA MARCHET,PREONE,POLYGON,PREONE
PIAZZA XX SETTEMBRE,PREONE,POLYGON,PREONE
VIA BALTINIA,PREONE,POLYGON,PREONE
VIA BELVEDERE,PREONE,POLYGON,PREONE
VIA CANONICA,PREONE,POLYGON,PREONE
VIA CASTELLO,PREONE,POLYGON,PREONE
VIA COFUC,PREONE,POLYGON,PREONE
VIA CONT,PREONE,POLYGON,PREONE
VIA CORRADINI,PREONE,POLYGON,PREONE
VIA CORRETTIN,PREONE,POLYGON,PREONE
VIA CREDONA,PREONE,POLYGON,PREONE
VIA DAINAS,PREONE,POLYGON,PREONE
VIA DEI BEARZI,PREONE,POLYGON,PREONE
VIA DEI LUPIERI,PREONE,POLYGON,PREONE
VIA DEI MULINI,PREONE,POLYGON,PREONE
VIA DELLE SCUOLE,PREONE,POLYGON,PREONE
VIA I MAGGIO,PREONE,POLYGON,PREONE
VIA I MARZO,PREONE,POLYGON,PREONE
VIA LOC. SOTTARIA,PREONE,POLYGON,PREONE
VIA POZZANA,PREONE,POLYGON,PREONE
VIA VALS,PREONE,POLYGON,PREONE
FRAZIONE BERDA,PREPOTTO,POLYGON,PREPOTTO
FRAZIONE COVACEVIZZA,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' BODIGOI,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' BORDON,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' CIUBIZ,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' COSSON,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' CRAS,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' LA BAITE,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' MEZZOMONTE,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' MOLINO VECCHIO,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' PODRESCA,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' PREPOTISCHIS,PREPOTTO,POLYGON,PREPOTTO
LOCALITA' SALAMANT,PREPOTTO,POLYGON,PREPOTTO
STRADA PROV.48 PREPOTTO-SPESSA,PREPOTTO,POLYGON,PREPOTTO
STRADA SANT' ANNA,PREPOTTO,POLYGON,PREPOTTO
VIA ALBANA,PREPOTTO,POLYGON,PREPOTTO
VIA BODIGOI,PREPOTTO,POLYGON,PREPOTTO
VIA BRISCHIS,PREPOTTO,POLYGON,PREPOTTO
VIA BROLO,PREPOTTO,POLYGON,PREPOTTO
VIA BUCOVIZZA,PREPOTTO,POLYGON,PREPOTTO
VIA CASALI QUERCIG,PREPOTTO,POLYGON,PREPOTTO
VIA CASTELMONTE,PREPOTTO,POLYGON,PREPOTTO
VIA CENTA,PREPOTTO,POLYGON,PREPOTTO
VIA CIALLA,PREPOTTO,POLYGON,PREPOTTO
VIA CLADRECIS,PREPOTTO,POLYGON,PREPOTTO
VIA CODROMAZ,PREPOTTO,POLYGON,PREPOTTO
VIA CRAORETTO,PREPOTTO,POLYGON,PREPOTTO
VIA CRAS,PREPOTTO,POLYGON,PREPOTTO
VIA FRAGELLIS,PREPOTTO,POLYGON,PREPOTTO
VIA MANZANO,PREPOTTO,POLYGON,PREPOTTO
VIA MARCOLINO,PREPOTTO,POLYGON,PREPOTTO
VIA MOLDIARIA,PREPOTTO,POLYGON,PREPOTTO
VIA NOVACUZZO,PREPOTTO,POLYGON,PREPOTTO
VIA OBORZA,PREPOTTO,POLYGON,PREPOTTO
VIA PLAGNAVA,PREPOTTO,POLYGON,PREPOTTO
VIA PODCLANZ,PREPOTTO,POLYGON,PREPOTTO
VIA POIANIS,PREPOTTO,POLYGON,PREPOTTO
VIA ROMA,PREPOTTO,POLYGON,PREPOTTO
VIA RONCHI,PREPOTTO,POLYGON,PREPOTTO
VIA SAN PIETRO DI CHIAZZACCO,PREPOTTO,POLYGON,PREPOTTO
VIA SQUARZULIS,PREPOTTO,POLYGON,PREPOTTO
VIA STREGNA,PREPOTTO,POLYGON,PREPOTTO
VIA TERCIMONTE,PREPOTTO,POLYGON,PREPOTTO
VIA XXIV MAGGIO,PREPOTTO,POLYGON,PREPOTTO
ZONA P.I.P.,PREPOTTO,POLYGON,PREPOTTO
FRAZIONE ALBANA,PULFERO,POLYGON,PULFERO
FRAZIONE CLIN DI BARDO,PULFERO,POLYGON,PULFERO
FRAZIONE COLIESSA,PULFERO,POLYGON,PULFERO
FRAZIONE PEROVIZZA,PULFERO,POLYGON,PULFERO
FRAZIONE PULFERO,PULFERO,POLYGON,PULFERO
FRAZIONE SPAGNUT,PULFERO,POLYGON,PULFERO
LOCALITA' ANTRO,PULFERO,POLYGON,PULFERO
LOCALITA' BARDO,PULFERO,POLYGON,PULFERO
LOCALITA' BIACIS,PULFERO,POLYGON,PULFERO
