alias_address,alias_city,georeferencingString
VIA PAPA GIOVANNI XXIII,BERTIOLO,BERTIOLO VIA PAPA GIOVANNI XXIII
VIA PIAVE,BERTIOLO,BERTIOLO VIA PIAVE
VIA PIETRO BOSA,BERTIOLO,BERTIOLO VIA PIETRO BOSA
VIA PIETRO ZORUTTI,BERTIOLO,BERTIOLO VIA PIETRO ZORUTTI
VIA POZZECCO,BERTIOLO,BERTIOLO VIA POZZECCO
VIA PURIVE,BERTIOLO,BERTIOLO VIA PURIVE
VIA RIVOLTO,BERTIOLO,BERTIOLO VIA RIVOLTO
VIA ROMA,BERTIOLO,BERTIOLO VIA ROMA
VIA SAN MARTINO,BERTIOLO,BERTIOLO VIA SAN MARTINO
VIA S.ANDREA,BERTIOLO,BERTIOLO VIA S.ANDREA
VIA SANT' ANDREA,BERTIOLO,BERTIOLO VIA SANT' ANDREA
VIA SANTISSIMA,BERTIOLO,BERTIOLO VIA SANTISSIMA
VIA SELVATIS,BERTIOLO,BERTIOLO VIA SELVATIS
VIA STRADALTA,BERTIOLO,BERTIOLO VIA STRADALTA
VIA TALMASSONS,BERTIOLO,BERTIOLO VIA TALMASSONS
VIA TONIS,BERTIOLO,BERTIOLO VIA TONIS
VIA TRIESTE,BERTIOLO,BERTIOLO VIA TRIESTE
VIA UDINE,BERTIOLO,BERTIOLO VIA UDINE
VIA UDINE - POZZECCO,BERTIOLO,BERTIOLO VIA UDINE - POZZECCO
VIA VILLACACCIA,BERTIOLO,BERTIOLO VIA VILLACACCIA
VIA VIRCO,BERTIOLO,BERTIOLO VIA VIRCO
VIA VITTORIO EMANUELE,BERTIOLO,BERTIOLO VIA VITTORIO EMANUELE
VIA VITTORIO EMANUELE III,BERTIOLO,BERTIOLO VIA VITTORIO EMANUELE III
VIALE I MAGGIO,BERTIOLO,BERTIOLO VIALE I MAGGIO
VIALE RIMEMBRANZE,BERTIOLO,BERTIOLO VIALE RIMEMBRANZE
VICOLO CONSORTI,BERTIOLO,BERTIOLO VICOLO CONSORTI
VICOLO DELL' ARCO,BERTIOLO,BERTIOLO VICOLO DELL' ARCO
VICOLO MACELLO,BERTIOLO,BERTIOLO VICOLO MACELLO
VICOLO OLIVO,BERTIOLO,BERTIOLO VICOLO OLIVO
VICOLO RIUNITO,BERTIOLO,BERTIOLO VICOLO RIUNITO
VICOLO RIZZO,BERTIOLO,BERTIOLO VICOLO RIZZO
"VICOLO CHIUSO ,",BERTIOLO,"BERTIOLO VICOLO CHIUSO ,"
LOCALITA' BICINICCO DI SOPRA,BICINICCO,BICINICCO LOCALITA' BICINICCO DI SOPRA
LOCALITA' BICINICCO DI SOTTO,BICINICCO,BICINICCO LOCALITA' BICINICCO DI SOTTO
VIA CADORE,BICINICCO,BICINICCO VIA CADORE
VIA CANONICA,BICINICCO,BICINICCO VIA CANONICA
VIA CARTESSE,BICINICCO,BICINICCO VIA CARTESSE
VIA CARTESSE - FELETTIS,BICINICCO,BICINICCO VIA CARTESSE - FELETTIS
VIA CASALI STOCCO,BICINICCO,BICINICCO VIA CASALI STOCCO
VIA CASE SPARSE,BICINICCO,BICINICCO VIA CASE SPARSE
VIA CASTIONS,BICINICCO,BICINICCO VIA CASTIONS
VIA CIVIDALE,BICINICCO,BICINICCO VIA CIVIDALE
VIA CODROIPO,BICINICCO,BICINICCO VIA CODROIPO
VIA CUCCANA,BICINICCO,BICINICCO VIA CUCCANA
VIA DEI GELSI,BICINICCO,BICINICCO VIA DEI GELSI
VIA DIVISIONE JULIA,BICINICCO,BICINICCO VIA DIVISIONE JULIA
VIA FRIULI,BICINICCO,BICINICCO VIA FRIULI
VIA GIUSEPPE VERDI,BICINICCO,BICINICCO VIA GIUSEPPE VERDI
VIA GONARS,BICINICCO,BICINICCO VIA GONARS
VIA IV NOVEMBRE,BICINICCO,BICINICCO VIA IV NOVEMBRE
VIA LAVARIANO,BICINICCO,BICINICCO VIA LAVARIANO
VIA MONTEFLOR,BICINICCO,BICINICCO VIA MONTEFLOR
VIA MORTEGLIANO,BICINICCO,BICINICCO VIA MORTEGLIANO
VIA NAZIONALE,BICINICCO,BICINICCO VIA NAZIONALE
VIA ONCE,BICINICCO,BICINICCO VIA ONCE
VIA PALMANOVA,BICINICCO,BICINICCO VIA PALMANOVA
VIA PAVIOTTI,BICINICCO,BICINICCO VIA PAVIOTTI
VIA REGINA PACIS,BICINICCO,BICINICCO VIA REGINA PACIS
VIA ROMA,BICINICCO,BICINICCO VIA ROMA
VIA SAN GIORGIO,BICINICCO,BICINICCO VIA SAN GIORGIO
VIA SANT' ANDREA,BICINICCO,BICINICCO VIA SANT' ANDREA
VIA SANTA  MARIA,BICINICCO,BICINICCO VIA SANTA  MARIA
VIA SANTA MARIA,BICINICCO,BICINICCO VIA SANTA MARIA
