alias_address,alias_city,geocode,geometry,georeferencingString,type
via galvani luigi,Milano,"Via Luigi Galvani, Loirano, Trezzano sul Naviglio, Milano, Lombardia, 20094, Italia","{'type': 'Point', 'coordinates': [9.0731218, 45.4241616]}","20100 MILANO, via galvani luigi",POINT
vicolo ciovasso,Milano,"1, Vicolo Ciovasso, Brera, Municipio 1, Milano, Lombardia, 20121, Italia","{'type': 'Point', 'coordinates': [9.1868059, 45.469749]}","1, Vicolo Ciovasso, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",POINT
corso venezia,Milano,"Porta Venezia, Piazza Guglielmo Oberdan, Giardini Porta Venezia, Porta Venezia, Milano, Lombardia, 20129, Italia","{'type': 'Point', 'coordinates': [9.20480119105478, 45.47449805]}","Porta Venezia, Piazza Guglielmo Oberdan, Giardini Porta Venezia, Porta Venezia, Milano, Lombardia, 20129, Italia",POINT
via senato,Milano,"22, Via Senato, Guastalla, Porta Nuova, Milano, Lombardia, 20121, Italia","{'type': 'Point', 'coordinates': [9.1963398, 45.4714566]}","22, Via Senato, Guastalla, Porta Nuova, Milano, Lombardia, 20121, Italia",POINT
corso di porta romana,Milano,"100, Corso di Porta Romana, Guastalla, Porta Romana, Milano, Lombardia, 20122, Italia","{'type': 'Point', 'coordinates': [9.1969568, 45.4552766]}","100, Corso di Porta Romana, Guastalla, Porta Romana, Milano, Lombardia, 20122, Italia",POINT
piazza della repubblica,Milano,"24, Piazza della Repubblica, Centrale, Porta Nuova, Milano, Lombardia, 20124, Italia","{'type': 'Point', 'coordinates': [9.1990117, 45.4792194]}","24, Piazza della Repubblica, Centrale, Porta Nuova, Milano, Lombardia, 20124, Italia",POINT
via rocca gino,Milano,"1, Via privata Gino Rocca, Villaggio dei Giornalisti, Municipio 2, Milano, Lombardia, 20125, Italia","{'type': 'Point', 'coordinates': [9.2029126, 45.4995049]}","1, Via privata Gino Rocca, Villaggio dei Giornalisti, Municipio 2, Milano, Lombardia, 20125, Italia",POINT
via caproni gianni,Milano,"Via Gianni Caproni, Cassina de' Pomm, Municipio 2, Milano, Lombardia, 20125, Italia","{'type': 'Point', 'coordinates': [9.2053932, 45.496078]}","Via Gianni Caproni, Cassina de' Pomm, Municipio 2, Milano, Lombardia, 20125, Italia",POINT
via koerner guglielmo,Milano,"5, Via Guglielmo Koerner, Niguarda - Cà Granda, Pratocentenaro, Milano, Lombardia, 20162, Italia","{'type': 'Point', 'coordinates': [9.2009051, 45.5101771]}","5, Via Guglielmo Koerner, Niguarda - Cà Granda, Pratocentenaro, Milano, Lombardia, 20162, Italia",POINT
via salis ulisse,Milano,"Via Giuseppe Finzi, Affori, Milano, Lombardia, 20161, Italia","{'type': 'Point', 'coordinates': [9.1733731, 45.5144753]}","Via Giuseppe Finzi, Affori, Milano, Lombardia, 20161, Italia",POINT
via padova,Milano,"Via Padova, Cascina Gobba, Municipio 2, Milano, Lombardia, 20093, Italia","{'type': 'Point', 'coordinates': [9.2636183, 45.5135267]}","Via Padova, Cascina Gobba, Municipio 2, Milano, Lombardia, 20093, Italia",POINT
via treves emilio,Milano,"6, Via Emilio Treves, Parco Lambro - Cimiano, Municipio 3, Milano, Lombardia, 20132, Italia","{'type': 'Point', 'coordinates': [9.2362454, 45.4882804]}","6, Via Emilio Treves, Parco Lambro - Cimiano, Municipio 3, Milano, Lombardia, 20132, Italia",POINT
via tofane,Milano,"Via Tofane, Padova, Gorla, Milano, Lombardia, 20126, Italia","{'type': 'Point', 'coordinates': [9.2194556, 45.5032605]}","Via Tofane, Padova, Gorla, Milano, Lombardia, 20126, Italia",POINT
via macchi mauro,Milano,"87, Via Mauro Macchi, Loreto, Milano, Lombardia, 20172, Italia","{'type': 'Point', 'coordinates': [9.2118537, 45.4888567]}","87, Via Mauro Macchi, Loreto, Milano, Lombardia, 20172, Italia",POINT
via amedeo d'aosta,Milano,"13, Via Amedeo d'Aosta, Buenos Aires - Venezia, Città Studi, Milano, Lombardia, 20129, Italia","{'type': 'Point', 'coordinates': [9.2181483, 45.4754605]}","13, Via Amedeo d'Aosta, Buenos Aires - Venezia, Città Studi, Milano, Lombardia, 20129, Italia",POINT
via denti francesco,Milano,"Il Barotto, Via Francesco Denti, Città Studi, Milano, Lombardia, 20100, Italia","{'type': 'Point', 'coordinates': [9.2241843, 45.4757877]}","Il Barotto, Via Francesco Denti, Città Studi, Milano, Lombardia, 20100, Italia",POINT
via crescenzago,Milano,"Via Rombon, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia","{'type': 'Point', 'coordinates': [9.2431086, 45.4863122]}","Via Rombon, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",POINT
via cavriana,Milano,"Via Alfonso Gatto, Zona delle Regioni, Quartiere Forlanini, Milano, Lombardia, 20134, Italia","{'type': 'Point', 'coordinates': [9.2390384, 45.464261]}","Via Alfonso Gatto, Zona delle Regioni, Quartiere Forlanini, Milano, Lombardia, 20134, Italia",POINT
largo marinai d'italia,Milano,"Palazzina Liberty, Via Augusto Anfossi, XXII Marzo, Porta Vittoria, Milano, Lombardia, 20130, Italia","{'type': 'Point', 'coordinates': [9.215786258278147, 45.459785600000004]}","Palazzina Liberty, Via Augusto Anfossi, XXII Marzo, Porta Vittoria, Milano, Lombardia, 20130, Italia",POINT
via cena giovanni,Milano,"31, Via Giovanni Cena, Zona delle Regioni, Porta Vittoria, Milano, Lombardia, 20135, Italia","{'type': 'Point', 'coordinates': [9.2225349, 45.4607786]}","31, Via Giovanni Cena, Zona delle Regioni, Porta Vittoria, Milano, Lombardia, 20135, Italia",POINT
piazzale cuoco vincenzo,Milano,"4, Piazzale Vincenzo Cuoco, Ortomercato, Calvairate, Milano, Lombardia, 20137, Italia","{'type': 'Point', 'coordinates': [9.2246953, 45.450906]}","4, Piazzale Vincenzo Cuoco, Ortomercato, Calvairate, Milano, Lombardia, 20137, Italia",POINT
via cossa alfonso,Milano,"Via Alfonso Cossa, Mecenate, Quartiere Forlanini, Monluè, Milano, Lombardia, 20138, Italia","{'type': 'Point', 'coordinates': [9.2465068, 45.4603398]}","Via Alfonso Cossa, Mecenate, Quartiere Forlanini, Milano, Lombardia, 20138, Italia",POINT
viale forlanini enrico,Milano,"Viale Enrico Forlanini, Parco Monluè - Ponte Lambro, Municipio 4, Casanova, Milano, Lombardia, 2134, Italia","{'type': 'Point', 'coordinates': [9.2540696, 45.461888]}","Viale Enrico Forlanini, Parco Monluè - Ponte Lambro, Municipio 4, Casanova, Milano, Lombardia, 2134, Italia",POINT
via marignano,Milano,"1, Via Marignano, Triulzo Superiore, Rogoredo, San Donato Milanese, Milano, Lombardia, 20138, Italia","{'type': 'Point', 'coordinates': [9.2520719, 45.4258226]}","1, Via Marignano, Triulzo Superiore, Rogoredo, San Donato Milanese, Milano, Lombardia, 20138, Italia",POINT
via bonfadini romualdo,Milano,"Rogoredo, Milano Santa Giulia, Milano, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.242224902185177, 45.4369273]}","Rogoredo, Municipio 4, Milano, Lombardia, 20138, Italia",POINT
via san bernardo,Milano,"4351_14933, Chiaravalle, Municipio 5, Chiaravalle, Milano, Lombardia, 20097, Italia","{'type': 'Point', 'coordinates': [9.2384183, 45.4169192]}","4351_14933, Chiaravalle, Municipio 5, Chiaravalle, Milano, Lombardia, 20097, Italia",POINT
via bonfadini romualdo,Milano,"Via Romualdo Bonfadini, Ortomercato, Calvairate, Milano, Lombardia, 20137, Italia","{'type': 'Point', 'coordinates': [9.2285596, 45.4485022]}","Via Romualdo Bonfadini, Ortomercato, Calvairate, Milano, Lombardia, 20137, Italia",POINT
via morivione,Milano,"Via Morivione, Ex Om - Morivione, Vigentino, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.1954443, 45.4410661]}","Via Morivione, Ex Om - Morivione, Vigentino, Milano, Lombardia, 20141, Italia",POINT
via ripamonti giuseppe,Milano,"211, Via Giuseppe Ripamonti, Ripamonti, Vigentino, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.2020219, 45.430782]}","211, Via Giuseppe Ripamonti, Ripamonti, Vigentino, Milano, Lombardia, 20141, Italia",POINT
via ripamonti giuseppe,Milano,"Via Giuseppe Ripamonti, Ripamonti, Vigentino, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.2006036, 45.4361686]}","Via Giuseppe Ripamonti, Quintosole, Municipio 5, Quintosole, Milano, Lombardia, 20141, Italia",POINT
via manduria,Milano,"Via Manduria, Ronchetto delle Rane, Municipio 5, Ronchetto delle Rane, Milano, Lombardia, 20142, Italia","{'type': 'Point', 'coordinates': [9.1808063, 45.4028784]}","Via Manduria, Ronchetto delle Rane, Municipio 5, Ronchetto delle Rane, Milano, Lombardia, 20142, Italia",POINT
via selvanesco,Milano,"Via Selvanesco, Gratosoglio - Ticinello, Gratosoglio, Milano, Lombardia, 20142, Italia","{'type': 'Point', 'coordinates': [9.1760414, 45.4151696]}","Via Selvanesco, Gratosoglio - Ticinello, Gratosoglio, Milano, Lombardia, 20142, Italia",POINT
via antonini giacomo,Milano,"Via Giacomo Antonini, Ex Om - Morivione, Vigentino, Milano, Lombardia, 20141, Italia","{'type': 'Point', 'coordinates': [9.1949012, 45.4372241]}","Via Giacomo Antonini, Morivione, Municipio 5, Milano, Lombardia, 20141, Italia",POINT
via bazzi carlo,Milano,"Via Carlo Bazzi, Morivione, Municipio 5, Milano, Lombardia, 20136, Italia","{'type': 'Point', 'coordinates': [9.187715, 45.4456026]}","Via Carlo Bazzi, Morivione, Municipio 5, Milano, Lombardia, 20136, Italia",POINT
piazzale cantore antonio,Milano,"UBI Banca Popolare Commercio&Industria, Via Francesco Carchidio, Navigli, Porta Genova, Milano, Lombardia, 20144, Italia","{'type': 'Point', 'coordinates': [9.1719698, 45.4555986]}","UBI Banca Popolare Commercio&Industria, Via Francesco Carchidio, Navigli, Porta Genova, Milano, Lombardia, 20144, Italia",POINT
via portaluppi ambrogi,Milano,"Dorelanbed, Via Ambrogio Portaluppi, San Cristoforo, Barona, Milano, Lombardia, 20143, Italia","{'type': 'Point', 'coordinates': [9.1520371, 45.4397329]}","Dorelanbed, Via Ambrogio Portaluppi, San Cristoforo, Barona, Milano, Lombardia, 20143, Italia",POINT
via sessa giannino,Milano,"Via Giannino Sessa, Barona, Milano, Lombardia, 20090, Italia","{'type': 'Point', 'coordinates': [9.1498246, 45.4365789]}","Via Giannino Sessa, Barona, Milano, Lombardia, 20090, Italia",POINT
alzaia naviglio pavese,Milano,"Alzaia Naviglio Pavese, Conca Fallata, Municipio 5, Milano, Lombardia, 20142, Italia","{'type': 'Point', 'coordinates': [9.1683175, 45.4243417]}","Alzaia Naviglio Pavese, Conca Fallata, Cantalupa, Milano, Lombardia, 20142, Italia",POINT
viale coni zugna,Milano,"12, Viale Coni Zugna, San Vittore, Municipio 1, Milano, Lombardia, 20144, Italia","{'type': 'Point', 'coordinates': [9.1651444, 45.4598255]}","12, Viale Coni Zugna, San Vittore, Municipio 1, Milano, Lombardia, 20144, Italia",POINT
via lorenteggio,Milano,"Quacquarelli, Via Lorenteggio, Bande Nere, Lorenteggio, Milano, Lombardia, 20146, Italia","{'type': 'Point', 'coordinates': [9.143513, 45.45249]}","Quacquarelli, Via Lorenteggio, Bande Nere, Lorenteggio, Milano, Lombardia, 20146, Italia",POINT
via lorenteggio,Milano,"Vodafone Village, Lorenteggio, Milano, Lombardia, Italia","{'type': 'Point', 'coordinates': [9.123608366764836, 45.44729275]}","Vodafone Village, Lorenteggio, Milano, Lombardia, Italia",POINT
via mastronardi lucio,Milano,"Via Lucio Mastronardi, Muggiano, Milano, Lombardia, 20019, Italia","{'type': 'Point', 'coordinates': [9.0678492, 45.4521591]}","Via Lucio Mastronardi, Muggiano, Milano, Lombardia, 20019, Italia",POINT
via castrovillari,Milano,"Scuola dell'Infanzia Comunale, Via Castrovillari, Baggio, Milano, Lombardia, 20153, Italia","{'type': 'Point', 'coordinates': [9.088380494011691, 45.45576015]}","Scuola dell'Infanzia Comunale, Via Castrovillari, Baggio, Milano, Lombardia, 20153, Italia",POINT
via ferreri giulio,Milano,"Via Giulio Ferreri, Forze Armate, Quarto Cagnino, Milano, Lombardia, 20147, Italia","{'type': 'Point', 'coordinates': [9.1215092, 45.4698779]}","Via Giulio Ferreri, Forze Armate, Quarto Cagnino, Milano, Lombardia, 20147, Italia",POINT
piazza buonarroti michelangelo,Milano,"Casa di Riposo Giuseppe Verdi, Via Monte Rosa, San Pietro in Sala, Municipio 8, Milano, Lombardia, 20145, Italia","{'type': 'Point', 'coordinates': [9.154422958490368, 45.47030375]}","Casa di Riposo Giuseppe Verdi, Via Monte Rosa, San Pietro in Sala, Municipio 8, Milano, Lombardia, 20145, Italia",POINT
via pompeo,Milano,"Via Demetrio Stratos, Tre Torri, Tre Torri-Fiera, Milano, Lombardia, 20149, Italia","{'type': 'Point', 'coordinates': [9.1514932, 45.4779646]}","Via Demetrio Stratos, Tre Torri, Tre Torri-Fiera, Milano, Lombardia, 20149, Italia",POINT
via san giusto,Milano,"Via Passo Tre Croci, San Siro, Quarto Cagnino, Milano, Lombardia, 20147, Italia","{'type': 'Point', 'coordinates': [9.1190284, 45.4733671]}","Via Passo Tre Croci, San Siro, Quarto Cagnino, Milano, Lombardia, 20147, Italia",POINT
via engels federico,Milano,"Via Stanislao Cannizzaro, Quarto Cagnino, Milano, Lombardia, 20153, Italia","{'type': 'Point', 'coordinates': [9.1091959, 45.4742501]}","Via Stanislao Cannizzaro, Quarto Cagnino, Milano, Lombardia, 20153, Italia",POINT
via caldera,Milano,"Via Caldera, Quinto Romano, Milano, Lombardia, 20153, Italia","{'type': 'Point', 'coordinates': [9.0896632, 45.4749479]}","Via Caldera, Quinto Romano, Milano, Lombardia, 20153, Italia",POINT
via novara,Milano,"Via Novara, Parco Bosco In Città, Figino, Settimo Milanese, Milano, Lombardia, 20019, Italia","{'type': 'Point', 'coordinates': [9.0650812, 45.4884776]}","Via Novara, Figino, Milano, Lombardia, 20019, Italia",POINT
piazza scolari rosa,Milano,"Lloyds Farmacia piazza R. Scolari, Piazza Rosa Scolari, Trenno, Milano, Lombardia, 20151, Italia","{'type': 'Point', 'coordinates': [9.1010394, 45.4904036]}","Lloyds Farmacia piazza R. Scolari, Piazza Rosa Scolari, Trenno, Milano, Lombardia, 20151, Italia",POINT
via diomede,Milano,"62, Via Diomede, San Siro, Lampugnano, Milano, Lombardia, 20151, Italia","{'type': 'Point', 'coordinates': [9.1272302, 45.485567]}","62, Via Diomede, San Siro, Lampugnano, Milano, Lombardia, 20151, Italia",POINT
via sironi mario,Milano,"Via Mario Sironi, Qt 8, QT8, Milano, Lombardia, 20148, Italia","{'type': 'Point', 'coordinates': [9.1344631, 45.4855919]}","Via Mario Sironi, Qt 8, QT8, Milano, Lombardia, 20148, Italia",POINT
via volta alessandro,Milano,"Circolo ex Combattenti e Reduci, Viale Montello, Porta Volta, Municipio 1, Milano, Lombardia, 20154, Italia","{'type': 'Point', 'coordinates': [9.181696005195334, 45.48171145]}","Circolo ex Combattenti e Reduci, Viale Montello, Porta Volta, Municipio 1, Milano, Lombardia, 20154, Italia",POINT
piazza firenze,Milano,"Piazza Firenze, Ghisolfa, Cagnola, Milano, Lombardia, 20154, Italia","{'type': 'Point', 'coordinates': [9.1575494, 45.4882704]}","Piazza Firenze, Ghisolfa, Cagnola, Milano, Lombardia, 20154, Italia",POINT
viale serra renato,Milano,"Viale Renato Serra, Villapizzone, Portello, Milano, Lombardia, 20149, Italia","{'type': 'Point', 'coordinates': [9.1480079, 45.4878962]}","Viale Renato Serra, Villapizzone, Portello, Milano, Lombardia, 20149, Italia",POINT
viale certosa,Milano,"Viale Certosa, Maggiore - Musocco, Garegnano, Milano, Lombardia, 20151, Italia","{'type': 'Point', 'coordinates': [9.1244961, 45.5023182]}","Viale Certosa, Maggiore - Musocco, Municipio 8, Milano, Lombardia, 20151, Italia",POINT
via grassi g. battista,Milano,"Via Giovanni Battista Grassi, Sacco, Roserio, Milano, Lombardia, 20157, Italia","{'type': 'Point', 'coordinates': [9.1220942, 45.5159058]}","Via Giovanni Battista Grassi, Sacco, Roserio, Milano, Lombardia, 20157, Italia",POINT
via val formazza,Milano,"The Hub, Via privata Val Formazza, Stephenson, Musocco, Milano, Lombardia, 20157, Italia","{'type': 'Point', 'coordinates': [9.120581150000003, 45.51359425]}","Via privata Val Formazza, Stephenson, Musocco, Milano, Lombardia, 20157, Italia",POINT
via porretta,Milano,"Quarto Oggiaro, Milano, Lombardia, 20157, Italia","{'type': 'Point', 'coordinates': [9.136715835784795, 45.5140346]}","Quarto Oggiaro, Milano, Lombardia, Italia",POINT
via degli artigianelli,Milano,"via degli artigianelli, Dergano, Montalbino, Milano, Lombardia, 20159, Italia","{'type': 'Point', 'coordinates': [9.1865742, 45.5013547]}","Via degli Artigianelli, Dergano, Montalbino, Milano, Lombardia, 20159, Italia",POINT
via scialoia vittorio,Milano,"Via Vittorio Scialoia, Affori, Municipio 9, Milano, Lombardia, 20161, Italia","{'type': 'Point', 'coordinates': [9.1786153, 45.5117078]}","Via Vittorio Scialoia, Affori, Municipio 9, Milano, Lombardia, 20161, Italia",POINT
via spadini armando,Milano,"Via Armando Spadini, Comasina, Milano, Lombardia, 20161, Italia","{'type': 'Point', 'coordinates': [9.1586883, 45.5283021]}","Via Armando Spadini, Comasina, Milano, Lombardia, 20161, Italia",POINT
viale fermi enrico,Milano,"Viale Enrico Fermi, Parco Nord, Municipio 9, Milano, Lombardia, 20161, Italia","{'type': 'Point', 'coordinates': [9.1782676, 45.518129]}","Viale Enrico Fermi, Parco Nord, Municipio 9, Milano, Lombardia, 20161, Italia",POINT
alzaia naviglio pavese,Milano,"Alzaia Naviglio Pavese, Parco dei Navigli, Cantalupa, Assago, Milano, Lombardia, 20142, Italia","{'type': 'Point', 'coordinates': [9.1612697, 45.4122073]}","Alzaia Naviglio Pavese, Parco dei Navigli, Cantalupa, Assago, Milano, Lombardia, 20142, Italia",POINT
via sora,Milano,"Via Sora, Parco Bosco In Città, Trenno, Milano, Lombardia, 20153, Italia","{'type': 'Point', 'coordinates': [9.100735, 45.4814183]}","Via Sora, Parco Bosco In Città, Trenno, Milano, Lombardia, 20153, Italia",POINT
