alias_address,alias_city,ammoniaca,arsenico,bicarbonato,calcio,cloro_residuo,cloruro,conducibilita,data_report,durezza,fluoruri,magnesio,manganese,nitrato,nitrito,ph,potassio,residuo_fisso,sodio,solfato
CENTRO SPORTIVO - VIA ISONZO,STEZZANO,<0.1,<1,376,71.7,<0.1,16,454,31 Dicembre 2019,25,<0.05,16.0,<5,19,<0.05,7.6,1.1,318,10,26
CIMITERO - VIA BERGAMO,STEZZANO,<0.1,<1,163,44.2,<0.1,3,264,31 Dicembre 2019,16,<0.05,12.3,<5,4,<0.05,7.9,<0.5,185,2,17
FONTANELLA  VIALE INDUSTRIA,STEZZANO,<0.1,<1,300,58.0,<0.1,9,357,31 Dicembre 2019,20,<0.05,13.4,<5,11,<0.05,7.7,0.7,250,5,23
SCUOLA ELEMENTARE - VIA ROMA,STROZZA,<0.1,<1,156,45.4,<0.1,<2,238,31 Dicembre 2019,14,0.06,6.8,<5,6,<0.05,8.0,<0.5,166,<1,4
VIA CA' CAMPO,STROZZA,<0.1,<1,197,66.4,02,8,320,31 Dicembre 2019,18,<0.05,3.0,<5,9,<0.05,7.8,0.9,224,5,10
LOCALITA' OLDA - FONTANELLA  VIA ROMA,TALEGGIO,<0.1,<1,160,32.9,02,<2,236,31 Dicembre 2019,16,<0.05,17.8,<5,5,<0.05,8.1,<0.5,165,<1,3
LOCALITA' PEGHERA - LAVATOIO CONTRADA PRATO,TALEGGIO,<0.1,<1,165,33.1,01,<2,241,31 Dicembre 2019,16,<0.05,18.0,<5,5,<0.05,8.2,<0.5,169,<1,4
LOCALITA' PIZZINO - FONTANELLA  VIA S.BIAVA,TALEGGIO,<0.1,<1,114,39.5,02,<2,211,31 Dicembre 2019,13,<0.05,6.8,<5,5,<0.05,8.1,<0.5,148,<1,23
LOCALITA' SOTTOCHIESA - FONTANELLA  PIAZZA S.MARCO,TALEGGIO,<0.1,<1,189,39.5,02,<2,207,31 Dicembre 2019,13,<0.05,6.5,<5,4,<0.05,8.1,<0.5,145,<1,22
FONTANELLA VIA FONTANA,TAVERNOLA BERGAMASCA,<0.1,<1,240,79.6,<0.1,5,402,31 Dicembre 2019,22,0.08,5.6,<5,12,<0.05,7.9,1.9,281,4,8
LOCALITA' BIANICA - FONTANELLA PRESSO CHIESA,TAVERNOLA BERGAMASCA,<0.1,<1,250,82.9,01,3,396,31 Dicembre 2019,23,<0.05,5.6,<5,10,<0.05,8.0,1.1,277,3,9
RUBINETTO NICCHIA CONTATORI - VIA SARNICO S.P.,TAVERNOLA BERGAMASCA,<0.1,<1,231,79.1,<0.1,4,415,31 Dicembre 2019,24,0.17,10.4,<5,17,<0.05,7.8,2.0,291,4,25
SCUOLA ELEMENTARE - VIA ROMA,TAVERNOLA BERGAMASCA,<0.1,<1,254,86.6,<0.1,5,409,31 Dicembre 2019,24,0.07,5.2,<5,12,<0.05,7.7,1.9,286,4,7
FONTANELLA PARCO PIAZZA VITTORIO VENETO,TELGATE,<0.1,<1,284,71.2,<0.1,5,419,31 Dicembre 2019,25,0.31,16.6,<5,16,<0.05,7.7,<0.5,294,3,11
SCUOLA ELEMENTARE - VIA DANTE ALIGHIERI,TELGATE,<0.1,<1,244,71.3,<0.1,5,420,31 Dicembre 2019,25,0.31,16.7,<5,16,<0.05,7.7,<0.5,294,3,11
"SCUOLA MATERNA A.NOLI MARENZI - VIA S.ROCCO, 4",TELGATE,<0.1,<1,228,64.5,<0.1,4,384,31 Dicembre 2019,23,0.32,16.6,<5,12,<0.05,7.8,<0.5,269,2,10
FONTANELLA  PIAZZA BERSAGLIERE,TORRE BOLDONE,<0.1,<1,189,50.3,<0.1,6,312,31 Dicembre 2019,18,<0.05,12.8,<5,5,<0.05,7.9,1.1,219,3,23
VIA FENILE - SERBATOIO,TORRE BOLDONE,<0.1,<1,189,50.3,<0.1,4,286,31 Dicembre 2019,17,<0.05,10.7,<5,4,<0.05,7.9,0.8,200,2,16
SCUOLA MATERNA - VIA MARIANNA,TORRE DE' ROVERI,<0.1,<1,163,46.9,<0.1,<2,287,31 Dicembre 2019,17,<0.05,13.8,<5,4,<0.05,8.0,<0.5,201,1,18
"MUNICIPIO - VIA SS:NAZZARO E CELSO, 53",TORRE PALLAVICINA,<0.1,<1,239,71.2,<0.1,4,385,31 Dicembre 2019,22,0.09,10.0,<5,12,<0.05,7.7,1.1,270,5,20
FONTANELLA PUBBLICA VIA LOCATELLI/ VIA DELLA RESISTENZA,TRESCORE BALNEARIO,<0.1,<1,261,57.6,<0.1,3,382,31 Dicembre 2019,24,0.15,22.6,<5,8,<0.05,7.9,0.6,268,2,8
LOCALITA' FORNACI - TRATTORIA TIRO A SEGNO,TRESCORE BALNEARIO,<0.1,<1,215,56.2,01,<2,325,31 Dicembre 2019,20,0.49,14.5,<5,5,<0.05,8.0,<0.5,227,<1,7
"NICCHIA VIA LAZZARINO 19,21",TRESCORE BALNEARIO,<0.1,<1,405,133.9,01,3,593,31 Dicembre 2019,35,0.08,2.7,<5,7,<0.05,7.2,<0.5,415,3,8
RISTORANTE VILLA CANTON VIA GIORGIO PAGLIA18,TRESCORE BALNEARIO,<0.1,<1,251,57.3,<0.1,<2,372,31 Dicembre 2019,24,0.17,23.4,<5,8,<0.05,8.1,0.6,260,1,7
SCUOLA STATALE LICEO SCIENTIFICO VIA DELL'ALBAROTTO 21,TRESCORE BALNEARIO,<0.1,<1,276,103.7,<0.1,13,557,31 Dicembre 2019,33,0.10,16.3,<5,19,<0.05,7.7,1.1,390,5,18
FRAZIONE ALBEGNO - SCUOLA ELEMENTARE - VIA G. MARCONI,TREVIOLO,<0.1,<1,204,50.2,<0.1,3,336,31 Dicembre 2019,20,<0.05,18.8,<5,5,<0.05,8.0,<0.5,235,1,30
FRAZIONE BONDO - FONTANELLA,UBIALE CLANEZZO,<0.1,<1,242,79.9,<0.1,2,369,31 Dicembre 2019,22,0.10,4.5,<5,11,<0.05,7.8,<0.5,259,2,7
FRAZIONE CAZZANINO,UBIALE CLANEZZO,<0.1,<1,234,80.4,01,3,364,31 Dicembre 2019,22,0.10,4.9,<5,10,<0.05,8.0,<0.5,255,2,8
"MUNICIPIO - VIA PAPA GIOVANNI XXIII°, 1",UBIALE CLANEZZO,<0.1,<1,233,79.8,02,3,365,31 Dicembre 2019,22,0.10,4.7,<5,11,<0.05,8.0,<0.5,255,2,7
FONTANELLA  VIA DELLE RIMEMBRANZE,URGNANO,<0.1,1,191,45.8,<0.1,5,310,31 Dicembre 2019,18,<0.05,14.7,<5,7,<0.05,8.0,0.6,217,4,17
FRAZIONE BASELLA - FONTANELLA  VIA MONS. PERUZZO,URGNANO,<0.1,1,198,52.9,<0.1,7,339,31 Dicembre 2019,20,<0.05,16.1,<5,9,<0.05,8.0,0.6,237,4,19
MUNICIPIO - PIAZZA LIBERTA',URGNANO,<0.1,1,205,56.1,<0.1,9,367,31 Dicembre 2019,21,<0.05,16.6,<5,11,<0.05,7.8,0.6,257,4,20
"ABITAZIONE FAPOCO - VIA COSTA, 10 (GEROSA)",VAL BREMBILLA,<0.1,<1,155,53.5,<0.1,<2,250,31 Dicembre 2019,15,<0.05,2.8,<5,6,<0.05,8.1,<0.5,175,<1,6
"ABITAZIONE PESENTI - VIA CATREMERIO, 47 (BREMBILLA)",VAL BREMBILLA,<0.1,<1,200,68.8,<0.1,2,305,31 Dicembre 2019,19,<0.05,4.1,<5,4,<0.05,8.1,<0.5,214,2,<3
CENTRO SPORTIVO - VIA CAMORONE (BREMBILLA),VAL BREMBILLA,<0.1,<1,202,44.9,n.d.,<2,300,31 Dicembre 2019,19,<0.05,18.5,<5,7,<0.05,8.2,<0.5,210,<1,9
"FONTANELLA VIA UNIZZI, 28, PRESSO ABITAZIONE MUSITELLI (GEROSA)",VAL BREMBILLA,<0.1,<1,281,65.0,<0.1,2,391,31 Dicembre 2019,23,0.80,15.3,<5,<2,<0.05,7.9,<0.5,274,2,13
FRAZIONE BURA - FONTANELLA PRESSO ABITAZIONE ARRIGONI (GEROSA),VAL BREMBILLA,<0.1,<1,200,66.2,01,<2,311,31 Dicembre 2019,18,<0.05,4.4,<5,3,<0.05,7.7,<0.5,218,1,12
FRAZIONE MUSITA - FONTANELLA PRESSO ABITAZIONE LOCATELLI (GEROSA),VAL BREMBILLA,<0.1,<1,240,76.2,<0.1,3,428,31 Dicembre 2019,24,0.09,11.1,<5,5,<0.05,7.9,0.6,300,5,44
"GARAGE CONDOMINIO LA TORRE - VIA CA' NOA, 7 (BREMBILLA)",VAL BREMBILLA,<0.1,<1,191,39.3,n.d.,<2,291,31 Dicembre 2019,18,<0.05,20.9,<5,7,<0.05,8.1,<0.5,203,<1,5
LOCALITA' CA' DONZELLI - VIA CERRO - USCITA VASCA ACCUMULO (BREMBILLA),VAL BREMBILLA,<0.1,<1,246,49.1,<0.1,<2,361,31 Dicembre 2019,23,0.06,27.2,<5,7,<0.05,8.1,<0.5,253,<1,4
LOCALITA' CADELFOGLIA - FONTANELLA PIAZZA S.ROCCO (BREMBILLA),VAL BREMBILLA,<0.1,<1,204,41.0,02,<2,294,31 Dicembre 2019,19,<0.05,21.8,<5,6,<0.05,8.1,<0.5,206,<1,5
LOCALITA' CASA CASTELLO - RETE ZOGNO (BREMBILLA),VAL BREMBILLA,<0.1,<1,246,56.3,<0.1,<2,388,31 Dicembre 2019,25,0.08,27.0,<5,2,<0.05,8.0,<0.5,271,1,25
LOCALITA' CASTIGNOLA - BAR (BREMBILLA),VAL BREMBILLA,<0.1,<1,227,79.0,<0.1,9,359,31 Dicembre 2019,21,<0.05,3.1,<5,10,<0.05,8.0,0.8,251,5,5
LOCALITA' CAVAGLIA - FONTANELLA (BREMBILLA),VAL BREMBILLA,<0.1,<1,288,39.1,<0.1,<2,288,31 Dicembre 2019,18,<0.05,20.6,<5,6,<0.05,8.1,<0.5,202,<1,5
"LOCALITA' FUSTINONI -  ABITAZIONE PESENTI - VIA CADAMONE, 48 (BREMBILLA)",VAL BREMBILLA,<0.1,<1,266,48.1,<0.1,<2,358,31 Dicembre 2019,23,0.06,26.5,<5,5,<0.05,8.0,<0.5,250,<1,<3
"LOCALITA' FUSTINONI - ABITAZIONE GERVASONI - VIA CADAMONE, 40 (BREMBILLA)",VAL BREMBILLA,<0.1,<1,261,49.5,n.d.,<2,362,31 Dicembre 2019,24,<0.05,27.5,<5,5,<0.05,8.1,<0.5,253,<1,<3
LOCALITA' LAXOLO - BAR TROTA - PIAZZA EUROSIA (BREMBILLA),VAL BREMBILLA,<0.1,<1,203,39.0,n.d.,<2,291,31 Dicembre 2019,18,<0.05,21.0,<5,7,<0.05,8.1,<0.5,204,<1,6
LOCALITA' RUDINO - FONTANELLA (BREMBILLA),VAL BREMBILLA,<0.1,<1,260,49.8,<0.1,<2,365,31 Dicembre 2019,24,0.06,27.7,<5,7,<0.05,7.8,<0.5,256,<1,<3
LOCALITA' S.ANTONIO - BAR (BREMBILLA),VAL BREMBILLA,<0.1,<1,225,73.2,02,5,339,31 Dicembre 2019,19,<0.05,2.3,<5,6,<0.05,8.0,<0.5,237,3,<3
MUNICIPIO - VIA DON P.RIZZI (BREMBILLA),VAL BREMBILLA,<0.1,<1,212,42.7,n.d.,<2,302,31 Dicembre 2019,20,<0.05,22.6,<5,6,<0.05,8.0,<0.5,211,<1,4
PARCHEGGIO PIAZZALE TOTI  - VIA LIBERTA' (BREMBILLA),VAL BREMBILLA,<0.1,<1,205,40.0,n.d.,<2,293,31 Dicembre 2019,19,<0.05,21.5,<5,6,<0.05,8.1,<0.5,205,<1,4
"SEDE EX MUNICIPIO - VIA ROMA, 31 (GEROSA)",VAL BREMBILLA,<0.1,<1,188,60.4,<0.1,<2,330,31 Dicembre 2019,19,0.08,8.8,<5,5,<0.05,8.0,0.8,231,1,32
VIA MALENTRATA  - USCITA VASCA ACCUMULO (BREMBILLA),VAL BREMBILLA,<0.1,<1,230,75.7,n.d.,9,363,31 Dicembre 2019,20,<0.05,2.9,<5,10,<0.05,8.0,0.7,255,5,5
FRAZIONE FIUME NERO - FONTANA VIA DON T.MORANDI,VALBONDIONE,<0.1,1,72,15.4,<0.1,<2,110,31 Dicembre 2019,7,<0.05,7.0,<5,3,<0.05,8.0,<0.5,77,<1,8
FRAZIONE LIZZOLA - FONTANELLA VIA G.BONO,VALBONDIONE,<0.1,<1,115,34.7,02,<2,188,31 Dicembre 2019,12,<0.05,8.9,<5,3,<0.05,7.8,<0.5,132,<1,6
FRAZIONE MOLA - BAR CASCATE VIA MOLA 54,VALBONDIONE,<0.1,<1,86,15.1,<0.1,<2,93,31 Dicembre 2019,6,<0.05,6.1,<5,4,<0.05,7.7,<0.5,65,<1,6
LOCALITA' PIANLIVERE - FONTANA,VALBONDIONE,<0.1,<1,75,18.8,<0.1,<2,118,31 Dicembre 2019,7,<0.05,5.9,<5,5,<0.05,8.1,<0.5,83,<1,4
FONTANELLA  VIA ROMA,VALBREMBO,<0.1,<1,206,52.0,01,2,360,31 Dicembre 2019,22,<0.05,21.7,<5,6,<0.05,8.0,<0.5,252,1,34
CAPOLUOGO,VALLEVE,<0.1,2,76,169,02,<2,110,31 Dicembre 2019,7,<0.05,61,<5,2,<0.05,81,<0.5,77,<1,3
LOCALITA' CAMBREMBO - FONTANELLA,VALLEVE,<0.1,<1,207,471,02,5,287,31 Dicembre 2019,17,<0.05,133,<5,4,<0.05,81,05,201,3,4
FONTANELLA  VIA MARCONI,VALNEGRA,<0.1,<1,83,14.9,<0.1,<2,102,31 Dicembre 2019,6,<0.05,4.9,<5,4,<0.05,7.8,0.6,71,2,<3
CAPOLUOGO PIAZZA GERVASONI - FONTANELLA,VALTORTA,<0.1,<1,122,32.6,01,<2,222,31 Dicembre 2019,13,<0.05,12.8,<5,4,<0.05,8.0,<0.5,155,1,22
FRAZIONE COSTA - FONTANELLA,VALTORTA,<0.1,<1,53,10.1,02,<2,78,31 Dicembre 2019,5,<0.05,5.6,<5,<2,<0.05,7.8,<0.5,55,2,<3
FRAZIONE FORNONUOVO - FONTANELLA,VALTORTA,<0.1,<1,204,44.5,<0.1,2,314,31 Dicembre 2019,20,<0.05,20.4,<5,5,<0.05,8.0,0.6,220,2,31
FRAZIONE PIANI - FONTANELLA,VALTORTA,<0.1,<1,127,23.8,<0.1,<2,175,31 Dicembre 2019,11,<0.05,13.2,<5,4,<0.05,8.0,<0.5,123,<1,<3
FRAZIONE RAVA - OSTERIA PONTE,VALTORTA,<0.1,3,18,3.7,<0.1,<2,32,31 Dicembre 2019,2,<0.05,2.1,<5,3,<0.05,6.8,0.5,22,2,4
CENTRO SPORTIVO - PIAZZALE NEWTON,VERDELLINO,<0.1,<1,199,52.0,<0.1,7,345,31 Dicembre 2019,20,0.05,17.9,<5,8,<0.05,8.0,0.7,242,4,26
MUNICIPIO - PIAZZA DON MARTINELLI,VERDELLINO,<0.1,1,190,46.0,<0.1,7,329,31 Dicembre 2019,19,0.07,17.5,<5,8,<0.05,7.9,0.6,230,4,27
MUNICIPIO - VIA CAVOUR,VERDELLO,<0.1,<1,240,68.9,<0.1,10,446,31 Dicembre 2019,27,<0.05,23.5,<5,17,<0.05,7.6,0.6,312,3,28
VIA 11 FEBBRAIO,VERDELLO,<0.1,<1,234,66.4,<0.1,10,442,31 Dicembre 2019,26,<0.05,23.0,<5,17,<0.05,7.7,0.6,309,3,28
VIA ADUA,VERDELLO,<0.1,1,190,43.5,<0.1,3,301,31 Dicembre 2019,18,0.05,16.6,<5,6,<0.05,7.8,0.7,211,4,20
"CIMITERO - VIA RIMEMBRANZE - ZONA NORD, PER BACINO CERETI ALTO",VERTOVA,<0.1,<1,247,35.6,<0.1,<2,258,31 Dicembre 2019,17,<0.05,19.2,<5,6,<0.05,7.9,<0.5,181,<1,<3
"CIMITERO - VIA RIMEMBRANZE - ZONA SUD, PER BACINO CERETI BASSO",VERTOVA,<0.1,<1,188,36.6,<0.1,<2,259,31 Dicembre 2019,17,<0.05,19.4,<5,5,<0.05,8.0,<0.5,181,<1,<3
LOCALITA' SEMONTE - SCUOLE MEDIE - VIA S.CARLO,VERTOVA,<0.1,<1,243,48.6,<0.1,<2,338,31 Dicembre 2019,22,<0.05,24.0,<5,4,<0.05,7.9,<0.5,237,<1,7
TRATTORIA COSTA - VIA DEGLI ALPINI,VERTOVA,<0.1,<1,184,35.7,<0.1,<2,259,31 Dicembre 2019,17,<0.05,19.2,<5,6,<0.05,8.0,<0.5,181,<1,<3
FONTANELLA ABITAZIONE - VIA COLOGNOLA,VIADANICA,<0.1,<1,345,104.5,<0.1,11,523,31 Dicembre 2019,29,0.18,8.1,<5,12,<0.05,7.8,1.4,366,7,19
FONTANELLA CAMPO SPORTIVO - VIA VALMAGGIORE,VIADANICA,<0.1,<1,313,111.6,<0.1,11,546,31 Dicembre 2019,31,0.18,8.4,<5,13,<0.05,7.6,1.6,382,8,19
FONTANELLA PRESSO CHIESINA 'SI ALLA VITA',VIGANO S.MARTINO,<0.1,<1,241,56.7,<0.1,2,372,31 Dicembre 2019,24,0.16,22.9,<5,8,<0.05,7.9,0.6,260,1,7
FONTANELLA  VIA ROMA,VIGOLO,<0.1,<1,231,83.2,<0.1,5,403,31 Dicembre 2019,23,0.07,5.8,<5,12,<0.05,8.0,2.1,282,4,8
FONTANELLA  VIA ROMA,VILLA D'ALME',<0.1,<1,193,52.3,02,2,355,31 Dicembre 2019,22,<0.05,21.8,<5,6,<0.05,8.0,<0.5,248,1,33
LOCALITA' BRUNTINO - CIMITERO - VIA FORESTO PRIMO,VILLA D'ALME',<0.1,<1,206,53.0,<0.1,2,360,31 Dicembre 2019,23,<0.05,22.4,<5,6,<0.05,8.0,<0.5,252,2,34
CIMITERO,VILLA D'OGNA,<0.1,<1,124,44.2,02,<2,215,31 Dicembre 2019,13,<0.05,4.7,<5,6,<0.05,8.2,<0.5,151,<1,16
FONTANELLA  PIAZZA EUROPA,VILLA D'OGNA,<0.1,<1,151,71.8,<0.1,<2,353,31 Dicembre 2019,21,<0.05,7.2,<5,6,<0.05,8.0,<0.5,247,<1,57
FONTANELLA  PIAZZA OGNA,VILLA D'OGNA,<0.1,<1,122,42.8,02,<2,211,31 Dicembre 2019,13,<0.05,4.3,<5,6,<0.05,8.1,<0.5,148,<1,13
FONTANELLA  VIA IV NOVEMBRE,VILLA D'OGNA,<0.1,<1,130,44.3,<0.1,<2,217,31 Dicembre 2019,13,<0.05,4.8,<5,6,<0.05,8.2,<0.5,152,<1,16
FONTANELLA  VIA MADRE TERESA DI CALCUTTA,VILLA D'OGNA,<0.1,<1,125,44.1,01,<2,217,31 Dicembre 2019,13,<0.05,4.7,<5,6,<0.05,8.1,<0.5,152,<1,16
FONTANELLA  VIA PIAVE,VILLA D'OGNA,<0.1,<1,115,58.2,<0.1,<2,288,31 Dicembre 2019,17,<0.05,5.8,<5,7,<0.05,8.0,<0.5,202,<1,36
FONTANELLA PARCO FESTI RASINI - VIA PRINCIPE UMBERTO,VILLA D'OGNA,<0.1,<1,128,44.4,<0.1,<2,214,31 Dicembre 2019,13,<0.05,4.7,<5,6,<0.05,8.1,<0.5,150,<1,15
LOCALITA' GAZZA - NEGOZIO ARREDAMENTO,VILLA D'OGNA,<0.1,<1,130,44.2,<0.1,<2,218,31 Dicembre 2019,13,<0.05,4.7,<5,6,<0.05,8.2,<0.5,153,<1,15
LOCALITA' PALAZZI - FONTANELLA,VILLA D'OGNA,<0.1,<1,124,42.7,<0.1,<2,214,31 Dicembre 2019,13,<0.05,4.4,<5,6,<0.05,8.2,<0.5,150,<1,13
LOCALITA' S.ALBERTO - FONTANELLA,VILLA D'OGNA,<0.1,<1,140,44.8,<0.1,<2,220,31 Dicembre 2019,13,<0.05,5.0,<5,6,<0.05,8.2,<0.5,154,<1,17
FONTANELLA  VIA SANTUARIO,VILLA DI SERIO,<0.1,<1,171,47.6,<0.1,<2,267,31 Dicembre 2019,17,<0.05,13.0,<5,4,<0.05,8.2,<0.5,187,<1,16
ORATORIO - VIA A.LOCATELLI,VILLA DI SERIO,<0.1,<1,177,45.2,<0.1,<2,275,31 Dicembre 2019,17,<0.05,13.5,<5,4,<0.05,7.9,<0.5,193,<1,18
FONTANELLA  VIA DONIZETTI,VILLONGO,<0.1,<1,235,78.5,01,15,440,31 Dicembre 2019,24,0.08,10.1,<5,16,<0.05,7.5,1.9,308,9,34
"MUNICIPIO - VIA ROMA, 41",VILLONGO,<0.1,<1,340,114.7,01,34,664,31 Dicembre 2019,34,0.05,12.9,<5,24,<0.05,7.5,1.7,464,19,28
CONTRADA DEZZOLO e S.ANDREA - FONTANELLA  PIAZZA PEDRINI,VILMINORE DI SCALVE,<0.1,2,32,9.3,01,<2,44,31 Dicembre 2019,3,<0.05,1.6,<5,<2,<0.05,7.6,<0.5,31,<1,<3
FONTANELLA  PIAZZA A.BONICELLI,VILMINORE DI SCALVE,<0.1,1,59,14.9,<0.1,<2,83,31 Dicembre 2019,5,<0.05,4.0,<5,<2,<0.05,8.2,<0.5,58,<1,<3
FONTANELLA  PIAZZA A.DE GASPERI,VILMINORE DI SCALVE,<0.1,2,39,8.5,<0.1,<2,42,31 Dicembre 2019,3,<0.05,1.4,<5,<2,<0.05,7.5,<0.5,29,<1,<3
FONTANELLA  PIAZZA PAPA GIOVANNI XXIII°,VILMINORE DI SCALVE,<0.1,2,34,8.7,<0.1,<2,42,31 Dicembre 2019,3,<0.05,1.5,<5,<2,<0.05,7.6,<0.5,30,<1,<3
FONTANELLA  VIA ARCH.TAGLIAFERRI,VILMINORE DI SCALVE,<0.1,<1,107,22.3,01,<2,148,31 Dicembre 2019,10,<0.05,9.6,<5,2,<0.05,8.2,<0.5,104,<1,<3
FONTANELLA  VIA B.BIANCHI,VILMINORE DI SCALVE,<0.1,<1,115,22.8,<0.1,<2,153,31 Dicembre 2019,10,<0.05,9.8,<5,2,<0.05,8.2,<0.5,107,<1,<3
FONTANELLA  VIA MONTE GROMO,VILMINORE DI SCALVE,<0.1,<1,107,22.7,<0.1,<2,152,31 Dicembre 2019,10,<0.05,9.9,<5,2,<0.05,8.2,<0.5,107,<1,<3
FONTANELLA  VIA S.NICOLA,VILMINORE DI SCALVE,<0.1,<1,159,48.9,<0.1,<2,238,31 Dicembre 2019,14,<0.05,4.5,<5,2,<0.05,8.0,<0.5,166,<1,12
SCUOLA ELEMENTARE - VIA ORTI,ZANDOBBIO,<0.1,<1,255,55.7,<0.1,2,373,31 Dicembre 2019,23,0.15,23.2,5,8,<0.05,7.9,0.6,261,1,7
LOCALITA' PADERGNONE - FONDO RETE,ZANICA,<0.1,<1,245,73.7,<0.1,13,430,31 Dicembre 2019,25,<0.05,14.8,<5,12,<0.05,7.6,0.7,301,7,21
"MUNICIPIO - VIA ROMA, 35",ZANICA,<0.1,<1,362,81.7,<0.1,16,490,31 Dicembre 2019,27,<0.05,16.9,<5,15,<0.05,7.5,0.8,343,9,24
SCUOLA ELEMENTARE - VIA PADERGNONE,ZANICA,<0.1,<1,282,81.2,<0.1,16,484,31 Dicembre 2019,27,<0.05,15.8,<5,15,<0.05,7.7,0.8,339,9,24
ABITAZIONE PESENTI - VIA PRISA BASSA,ZOGNO,<0.1,<1,277,58.9,02,<2,401,31 Dicembre 2019,26,0.10,27.3,<5,3,<0.05,8.3,<0.5,281,2,26
FRAZIONE AMBRIA - AUTOLAVAGGIO,ZOGNO,<0.1,1,313,58.7,01,<2,400,31 Dicembre 2019,26,0.06,27.2,<5,<2,<0.05,7.7,<0.5,280,<1,23
FRAZIONE ENDENNA - GIARDINI PUBBLICI,ZOGNO,<0.1,<1,231,51.4,01,<2,356,31 Dicembre 2019,22,<0.05,22.8,<5,6,<0.05,8.0,<0.5,249,1,29
FRAZIONE GRUMELLO DE' ZANCHI - FONTANELLA,ZOGNO,<0.1,<1,271,51.3,02,<2,387,31 Dicembre 2019,25,0.05,29.4,<5,8,<0.05,8.0,<0.5,271,<1,4
FRAZIONE MIRAGOLO S.MARCO  - BAR S. MAURO - VIA CENTRO,ZOGNO,<0.1,<1,242,66.7,02,3,355,31 Dicembre 2019,21,<0.05,10.9,<5,6,<0.05,7.8,<0.5,249,2,17
FRAZIONE MIRAGOLO S.SALVATORE,ZOGNO,<0.1,<1,233,68.5,02,3,353,31 Dicembre 2019,21,<0.05,9.7,<5,5,<0.05,7.9,<0.5,247,2,16
FRAZIONE POSCANTE - LOCALITA' ALTEMARIE,ZOGNO,<0.1,<1,280,53.3,<0.1,<2,393,31 Dicembre 2019,26,0.05,30.1,<5,8,<0.05,8.1,<0.5,275,<1,4
FRAZIONE POSCANTE - LOCALITA' RIPA,ZOGNO,<0.1,<1,366,54.1,<0.1,<2,402,31 Dicembre 2019,26,0.05,30.6,<5,8,<0.05,8.1,<0.5,282,<1,4
FRAZIONE POSCANTE - SCUOLA ELEMENTARE,ZOGNO,<0.1,<1,267,50.5,02,<2,399,31 Dicembre 2019,25,0.05,30.2,<5,7,<0.05,7.8,<0.5,279,<1,4
FRAZIONE SOMENDENNA - CIMITERO,ZOGNO,<0.1,<1,234,65.4,<0.1,3,356,31 Dicembre 2019,21,<0.05,11.6,<5,6,<0.05,7.7,<0.5,249,2,19
FRAZIONE SPINO AL BREMBO - CIMITERO,ZOGNO,<0.1,<1,232,47.2,<0.1,<2,329,31 Dicembre 2019,21,<0.05,23.2,<5,5,<0.05,8.0,<0.5,230,<1,<3
FRAZIONE STABELLO - SCUOLA ELEMENTARE,ZOGNO,<0.1,<1,221,51.6,<0.1,2,359,31 Dicembre 2019,22,0.05,22.5,<5,6,<0.05,8.1,<0.5,251,1,32
LOCALITA' PAMPARATO - LAVATOIO,ZOGNO,<0.1,<1,265,95.0,<0.1,5,435,31 Dicembre 2019,26,0.06,5.4,<5,6,<0.05,7.9,0.7,304,3,16
SCUOLA ELEMENTARE - VIA ROMA,ZOGNO,<0.1,1,252,59.6,02,<2,398,31 Dicembre 2019,26,0.07,27.3,<5,<2,<0.05,7.9,<0.5,279,<1,23
SCUOLA MEDIA - VIA MARCONI,ZOGNO,<0.1,<1,263,60.0,01,<2,401,31 Dicembre 2019,26,0.06,27.3,<5,<2,<0.05,7.9,<0.5,281,<1,23
STAZIONE AUTOLINEE SAB - STRADA STATALE 470,ZOGNO,<0.1,<1,358,60.1,01,<2,373,31 Dicembre 2019,26,0.06,27.4,<5,<2,<0.05,7.9,<0.5,261,<1,22
VIA CA' SARIELLI,ZOGNO,<0.1,<1,335,58.6,<0.1,<2,405,31 Dicembre 2019,26,0.10,27.4,<5,3,<0.05,8.1,<0.5,284,2,26
VIA CAMISSINONE - USCITA SERBATOIO,ZOGNO,<0.1,<1,261,58.8,02,<2,401,31 Dicembre 2019,26,0.10,27.1,<5,3,<0.05,8.1,<0.5,280,1,25
VIA CARUBBO - ARRIVO SERBATOIO SERRI,ZOGNO,<0.1,<1,254,56.7,01,<2,392,31 Dicembre 2019,25,0.10,26.7,<5,2,<0.05,8.0,<0.5,275,1,28
VIA GROMO - USCITA SERBATOIO TIGLIO-CAMISSINONE,ZOGNO,<0.1,<1,334,60.5,<0.1,<2,423,31 Dicembre 2019,28,0.07,31.8,<5,3,<0.05,7.9,<0.5,296,1,<3
VIA PERNICE - USCITA SERBATOIO,ZOGNO,<0.1,<1,359,61.2,01,<2,415,31 Dicembre 2019,29,0.08,32.0,<5,4,<0.05,7.7,<0.5,291,<1,5
VIA S. CIPRIANO,ZOGNO,<0.1,<1,277,59.4,<0.1,<2,397,31 Dicembre 2019,26,0.06,27.4,<5,2,<0.05,8.1,<0.5,278,<1,23
VIA ZERGNONE,ZOGNO,<0.1,<1,260,60.8,02,<2,410,31 Dicembre 2019,27,0.11,27.4,<5,3,<0.05,8.3,<0.5,287,1,26
