alias_address,alias_city,georeferencingString
V.LO G.PASCOLI,SEREN DEL GRAPPA,"V.LO G.PASCOLI, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
V.LO GENERAL CANTORE,SEREN DEL GRAPPA,"V.LO GENERAL CANTORE, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
V.LO NAZARIO SAURO,SEREN DEL GRAPPA,"V.LO NAZARIO SAURO, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
V.LO TORRESELLE,SEREN DEL GRAPPA,"V.LO TORRESELLE, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA A.DIAZ,SEREN DEL GRAPPA,"VIA A.DIAZ, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA A.RIGHI,SEREN DEL GRAPPA,"VIA A.RIGHI, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA A.RIZZO,SEREN DEL GRAPPA,"VIA A.RIZZO, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA AI COI,SEREN DEL GRAPPA,"VIA AI COI, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA AL COLLE,SEREN DEL GRAPPA,"VIA AL COLLE, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA AL CRISTO,SEREN DEL GRAPPA,"VIA AL CRISTO, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA AL FOL,SEREN DEL GRAPPA,"VIA AL FOL, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA ALLE CAMPE,SEREN DEL GRAPPA,"VIA ALLE CAMPE, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA ALLE MANDRE,SEREN DEL GRAPPA,"VIA ALLE MANDRE, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA ARTEN,SEREN DEL GRAPPA,"VIA ARTEN, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA AVIEN,SEREN DEL GRAPPA,"VIA AVIEN, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
VIA BAUTOLE,SEREN DEL GRAPPA,"VIA BAUTOLE, SEREN DEL GRAPPA, Belluno, Veneto, Italia"
COL DI PREVE,SOSPIROLO,"COL DI PREVE, SOSPIROLO, Belluno, Veneto, Italia"
FRAZIONE PASCOLI,SOSPIROLO,"FRAZIONE PASCOLI, SOSPIROLO, Belluno, Veneto, Italia"
FRAZIONE S. ZENON,SOSPIROLO,"FRAZIONE S. ZENON, SOSPIROLO, Belluno, Veneto, Italia"
FRAZIONE TORBE,SOSPIROLO,"FRAZIONE TORBE, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' AI CORONA,SOSPIROLO,"LOCALITA' AI CORONA, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' AI LIMANA,SOSPIROLO,"LOCALITA' AI LIMANA, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' AI SASSET,SOSPIROLO,"LOCALITA' AI SASSET, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' ALLA VIGNA,SOSPIROLO,"LOCALITA' ALLA VIGNA, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' BUSA,SOSPIROLO,"LOCALITA' BUSA, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' CAMPAZ,SOSPIROLO,"LOCALITA' CAMPAZ, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' CASERA,SOSPIROLO,"LOCALITA' CASERA, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' CAZZAGHE,SOSPIROLO,"LOCALITA' CAZZAGHE, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' GRON,SOSPIROLO,"LOCALITA' GRON, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' GRON AI FANT,SOSPIROLO,"LOCALITA' GRON AI FANT, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' MARAS,SOSPIROLO,"LOCALITA' MARAS, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' MEZZATERRA,SOSPIROLO,"LOCALITA' MEZZATERRA, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' NUIAN,SOSPIROLO,"LOCALITA' NUIAN, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' OREGNE,SOSPIROLO,"LOCALITA' OREGNE, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' PIAN DELLA ROSTA,SOSPIROLO,"LOCALITA' PIAN DELLA ROSTA, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' PIZ CAMOLINO,SOSPIROLO,"LOCALITA' PIZ CAMOLINO, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' PONTE MAS,SOSPIROLO,"LOCALITA' PONTE MAS, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' ROERE,SOSPIROLO,"LOCALITA' ROERE, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' ROSSE,SOSPIROLO,"LOCALITA' ROSSE, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' SASS MUSS,SOSPIROLO,"LOCALITA' SASS MUSS, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' SOPRA MARAS,SOSPIROLO,"LOCALITA' SOPRA MARAS, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' SOPRA SUSIN,SOSPIROLO,"LOCALITA' SOPRA SUSIN, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' SOTTO MARAS,SOSPIROLO,"LOCALITA' SOTTO MARAS, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' SUSIN,SOSPIROLO,"LOCALITA' SUSIN, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' TONET,SOSPIROLO,"LOCALITA' TONET, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' TRE PONTI,SOSPIROLO,"LOCALITA' TRE PONTI, SOSPIROLO, Belluno, Veneto, Italia"
LOCALITA' SALET,SOVERZENE,"LOCALITA' SALET, SOVERZENE, Belluno, Veneto, Italia"
PIAZZA MUNICIPIO,SOVERZENE,"PIAZZA MUNICIPIO, SOVERZENE, Belluno, Veneto, Italia"
VIA BARCADOR,SOVERZENE,"VIA BARCADOR, SOVERZENE, Belluno, Veneto, Italia"
VIA DOLADA,SOVERZENE,"VIA DOLADA, SOVERZENE, Belluno, Veneto, Italia"
VIA LA GROTTA,SOVERZENE,"VIA LA GROTTA, SOVERZENE, Belluno, Veneto, Italia"
VIA PIAVE,SOVERZENE,"VIA PIAVE, SOVERZENE, Belluno, Veneto, Italia"
VIA ROMA,SOVERZENE,"VIA ROMA, SOVERZENE, Belluno, Veneto, Italia"
VIA VAL GALLINA,SOVERZENE,"VIA VAL GALLINA, SOVERZENE, Belluno, Veneto, Italia"
FRAZ. SALZEN,SOVRAMONTE,"FRAZ. SALZEN, SOVRAMONTE, Belluno, Veneto, Italia"
FRAZ.AUNE,SOVRAMONTE,"FRAZ.AUNE, SOVRAMONTE, Belluno, Veneto, Italia"
FRAZ.CROCE D'AUNE,SOVRAMONTE,"FRAZ.CROCE D'AUNE, SOVRAMONTE, Belluno, Veneto, Italia"
FRAZ.FALLER,SOVRAMONTE,"FRAZ.FALLER, SOVRAMONTE, Belluno, Veneto, Italia"
FRAZ.MOLINE,SOVRAMONTE,"FRAZ.MOLINE, SOVRAMONTE, Belluno, Veneto, Italia"
FRAZ.SERVO,SOVRAMONTE,"FRAZ.SERVO, SOVRAMONTE, Belluno, Veneto, Italia"
FRAZ.SORRIVA,SOVRAMONTE,"FRAZ.SORRIVA, SOVRAMONTE, Belluno, Veneto, Italia"
FRAZ.ZORZOI,SOVRAMONTE,"FRAZ.ZORZOI, SOVRAMONTE, Belluno, Veneto, Italia"
LOCALITA' BETTOLA,SOVRAMONTE,"LOCALITA' BETTOLA, SOVRAMONTE, Belluno, Veneto, Italia"
LOCALITA' COL DE GNAO,SOVRAMONTE,"LOCALITA' COL DE GNAO, SOVRAMONTE, Belluno, Veneto, Italia"
LOCALITA' GORNA,SOVRAMONTE,"LOCALITA' GORNA, SOVRAMONTE, Belluno, Veneto, Italia"
LOCALITA' PIAN DE LAC,SOVRAMONTE,"LOCALITA' PIAN DE LAC, SOVRAMONTE, Belluno, Veneto, Italia"
LOCALITA' RAMEN,SOVRAMONTE,"LOCALITA' RAMEN, SOVRAMONTE, Belluno, Veneto, Italia"
LOCALITA' TERNA,SOVRAMONTE,"LOCALITA' TERNA, SOVRAMONTE, Belluno, Veneto, Italia"
VIA CASINACH - LOC.COL FALCON,SOVRAMONTE,"VIA CASINACH - LOC.COL FALCON, SOVRAMONTE, Belluno, Veneto, Italia"
VIA COL DEI MICH,SOVRAMONTE,"VIA COL DEI MICH, SOVRAMONTE, Belluno, Veneto, Italia"
VIA PONTE SERRA,SOVRAMONTE,"VIA PONTE SERRA, SOVRAMONTE, Belluno, Veneto, Italia"
BUSA DEI SBRASE,TAIBON AGORDINO,"BUSA DEI SBRASE, TAIBON AGORDINO, Belluno, Veneto, Italia"
COL DE CARRERA,TAIBON AGORDINO,"COL DE CARRERA, TAIBON AGORDINO, Belluno, Veneto, Italia"
FRAZIONE BRUGNACH,TAIBON AGORDINO,"FRAZIONE BRUGNACH, TAIBON AGORDINO, Belluno, Veneto, Italia"
FRAZIONE COL DI PRA',TAIBON AGORDINO,"FRAZIONE COL DI PRA', TAIBON AGORDINO, Belluno, Veneto, Italia"
FRAZIONE COSTE,TAIBON AGORDINO,"FRAZIONE COSTE, TAIBON AGORDINO, Belluno, Veneto, Italia"
FRAZIONE RONCH DE BUOS,TAIBON AGORDINO,"FRAZIONE RONCH DE BUOS, TAIBON AGORDINO, Belluno, Veneto, Italia"
FRAZIONE SERACH,TAIBON AGORDINO,"FRAZIONE SERACH, TAIBON AGORDINO, Belluno, Veneto, Italia"
LOCALITA' CAMPAGNA,TAIBON AGORDINO,"LOCALITA' CAMPAGNA, TAIBON AGORDINO, Belluno, Veneto, Italia"
LOCALITA' COL DI PRA',TAIBON AGORDINO,"LOCALITA' COL DI PRA', TAIBON AGORDINO, Belluno, Veneto, Italia"
LOCALITA' LA ROA,TAIBON AGORDINO,"LOCALITA' LA ROA, TAIBON AGORDINO, Belluno, Veneto, Italia"
LOCALITA' MEZZAVALLE,TAIBON AGORDINO,"LOCALITA' MEZZAVALLE, TAIBON AGORDINO, Belluno, Veneto, Italia"
LOCALITA' NOGAROLA,TAIBON AGORDINO,"LOCALITA' NOGAROLA, TAIBON AGORDINO, Belluno, Veneto, Italia"
LOCALITA' PESCHIERE,TAIBON AGORDINO,"LOCALITA' PESCHIERE, TAIBON AGORDINO, Belluno, Veneto, Italia"
LOCALITA' PROMBIANCH,TAIBON AGORDINO,"LOCALITA' PROMBIANCH, TAIBON AGORDINO, Belluno, Veneto, Italia"
LOCALITA' SOCCOL,TAIBON AGORDINO,"LOCALITA' SOCCOL, TAIBON AGORDINO, Belluno, Veneto, Italia"
LOCALITA' TAIER,TAIBON AGORDINO,"LOCALITA' TAIER, TAIBON AGORDINO, Belluno, Veneto, Italia"
PIAZZA DELLA FONTANA,TAIBON AGORDINO,"PIAZZA DELLA FONTANA, TAIBON AGORDINO, Belluno, Veneto, Italia"
PIAZZA GIOVANNI PAOLO I,TAIBON AGORDINO,"PIAZZA GIOVANNI PAOLO I, TAIBON AGORDINO, Belluno, Veneto, Italia"
PIAZZA MANAROI,TAIBON AGORDINO,"PIAZZA MANAROI, TAIBON AGORDINO, Belluno, Veneto, Italia"
PIAZZA S. CIPRIANO,TAIBON AGORDINO,"PIAZZA S. CIPRIANO, TAIBON AGORDINO, Belluno, Veneto, Italia"
PIAZZA SAN ROCCO,TAIBON AGORDINO,"PIAZZA SAN ROCCO, TAIBON AGORDINO, Belluno, Veneto, Italia"
PIAZZALE 4 NOVEMBRE,TAIBON AGORDINO,"PIAZZALE 4 NOVEMBRE, TAIBON AGORDINO, Belluno, Veneto, Italia"
SCALINATA LAGUNAZ,TAIBON AGORDINO,"SCALINATA LAGUNAZ, TAIBON AGORDINO, Belluno, Veneto, Italia"
SCALINATA PRA',TAIBON AGORDINO,"SCALINATA PRA', TAIBON AGORDINO, Belluno, Veneto, Italia"
SCALINATA ROBERTO PAGANINI,TAIBON AGORDINO,"SCALINATA ROBERTO PAGANINI, TAIBON AGORDINO, Belluno, Veneto, Italia"
"VIA ""LE VARE""",TAIBON AGORDINO,"VIA ""LE VARE"", TAIBON AGORDINO, Belluno, Veneto, Italia"
VIA AGNER,TAIBON AGORDINO,"VIA AGNER, TAIBON AGORDINO, Belluno, Veneto, Italia"
VIA AGORDINA,TAIBON AGORDINO,"VIA AGORDINA, TAIBON AGORDINO, Belluno, Veneto, Italia"
VIA AL FORTE,TAIBON AGORDINO,"VIA AL FORTE, TAIBON AGORDINO, Belluno, Veneto, Italia"
VIA ALDO MORO,TAIBON AGORDINO,"VIA ALDO MORO, TAIBON AGORDINO, Belluno, Veneto, Italia"
CAL DEI CAMP,TAMBRE D'ALPAGO,"CAL DEI CAMP, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
CAL DEI VIAZ,TAMBRE D'ALPAGO,"CAL DEI VIAZ, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
CAL DEL LEIP,TAMBRE D'ALPAGO,"CAL DEL LEIP, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
CAL LONGA,TAMBRE D'ALPAGO,"CAL LONGA, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
CAL VECIA,TAMBRE D'ALPAGO,"CAL VECIA, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
FRAZIONE BROZ,TAMBRE D'ALPAGO,"FRAZIONE BROZ, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' BENEDET,TAMBRE D'ALPAGO,"LOCALITA' BENEDET, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' BURACI,TAMBRE D'ALPAGO,"LOCALITA' BURACI, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' COL INDES,TAMBRE D'ALPAGO,"LOCALITA' COL INDES, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' COL SALER,TAMBRE D'ALPAGO,"LOCALITA' COL SALER, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' COMUN,TAMBRE D'ALPAGO,"LOCALITA' COMUN, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' CREPET,TAMBRE D'ALPAGO,"LOCALITA' CREPET, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' DRIO BORSOI,TAMBRE D'ALPAGO,"LOCALITA' DRIO BORSOI, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' FRASSENEI,TAMBRE D'ALPAGO,"LOCALITA' FRASSENEI, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' GRIGOLE,TAMBRE D'ALPAGO,"LOCALITA' GRIGOLE, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' LAVINA,TAMBRE D'ALPAGO,"LOCALITA' LAVINA, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' MALOLT,TAMBRE D'ALPAGO,"LOCALITA' MALOLT, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' MOSQUITO,TAMBRE D'ALPAGO,"LOCALITA' MOSQUITO, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' MUSIOI,TAMBRE D'ALPAGO,"LOCALITA' MUSIOI, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' PALUDI,TAMBRE D'ALPAGO,"LOCALITA' PALUDI, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' PERINI,TAMBRE D'ALPAGO,"LOCALITA' PERINI, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' PIAN DEI MARCH,TAMBRE D'ALPAGO,"LOCALITA' PIAN DEI MARCH, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' PIAN GRANT,TAMBRE D'ALPAGO,"LOCALITA' PIAN GRANT, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' RIBEGHI,TAMBRE D'ALPAGO,"LOCALITA' RIBEGHI, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' RISPEN,TAMBRE D'ALPAGO,"LOCALITA' RISPEN, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' SABADAL,TAMBRE D'ALPAGO,"LOCALITA' SABADAL, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' SCURZAN,TAMBRE D'ALPAGO,"LOCALITA' SCURZAN, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' SORALAVINA,TAMBRE D'ALPAGO,"LOCALITA' SORALAVINA, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
LOCALITA' VALTURCANA,TAMBRE D'ALPAGO,"LOCALITA' VALTURCANA, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
PIAZZA 11 GENNAIO 1945,TAMBRE D'ALPAGO,"PIAZZA 11 GENNAIO 1945, TAMBRE D'ALPAGO, Belluno, Veneto, Italia"
BORGO DANTE,TRICHIANA,"BORGO DANTE, TRICHIANA, Belluno, Veneto, Italia"
FRAZIONE MORGAN,TRICHIANA,"FRAZIONE MORGAN, TRICHIANA, Belluno, Veneto, Italia"
LOCALITA' CONONZEL,TRICHIANA,"LOCALITA' CONONZEL, TRICHIANA, Belluno, Veneto, Italia"
LOCALITA' LONGHERE,TRICHIANA,"LOCALITA' LONGHERE, TRICHIANA, Belluno, Veneto, Italia"
LOCALITA' MAREON-S.ANTONIO TOR,TRICHIANA,"LOCALITA' MAREON-S.ANTONIO TOR, TRICHIANA, Belluno, Veneto, Italia"
LOCALITA' NAREON,TRICHIANA,"LOCALITA' NAREON, TRICHIANA, Belluno, Veneto, Italia"
LOCALITA' NICCIA,TRICHIANA,"LOCALITA' NICCIA, TRICHIANA, Belluno, Veneto, Italia"
LOCALITA' SPACCAMONTI,TRICHIANA,"LOCALITA' SPACCAMONTI, TRICHIANA, Belluno, Veneto, Italia"
PIAZZA F.LLI SCHIOCCHET,TRICHIANA,"PIAZZA F.LLI SCHIOCCHET, TRICHIANA, Belluno, Veneto, Italia"
PIAZZA TONI MERLIN,TRICHIANA,"PIAZZA TONI MERLIN, TRICHIANA, Belluno, Veneto, Italia"
VIA A. PALMAN,TRICHIANA,"VIA A. PALMAN, TRICHIANA, Belluno, Veneto, Italia"
VIA CADUTI IN GUERRA,TRICHIANA,"VIA CADUTI IN GUERRA, TRICHIANA, Belluno, Veneto, Italia"
VIA CAMPEDEI,TRICHIANA,"VIA CAMPEDEI, TRICHIANA, Belluno, Veneto, Italia"
VIA CARFAGNOI,TRICHIANA,"VIA CARFAGNOI, TRICHIANA, Belluno, Veneto, Italia"
VIA CASTELDARDO,TRICHIANA,"VIA CASTELDARDO, TRICHIANA, Belluno, Veneto, Italia"
VIA CAVASSICO INFERIORE,TRICHIANA,"VIA CAVASSICO INFERIORE, TRICHIANA, Belluno, Veneto, Italia"
VIA CAVASSICO SUPERIORE,TRICHIANA,"VIA CAVASSICO SUPERIORE, TRICHIANA, Belluno, Veneto, Italia"
VIA CELLE,TRICHIANA,"VIA CELLE, TRICHIANA, Belluno, Veneto, Italia"
VIA COL DE LUNI,TRICHIANA,"VIA COL DE LUNI, TRICHIANA, Belluno, Veneto, Italia"
VIA COL DE VARDA,TRICHIANA,"VIA COL DE VARDA, TRICHIANA, Belluno, Veneto, Italia"
VIA CONFOS,TRICHIANA,"VIA CONFOS, TRICHIANA, Belluno, Veneto, Italia"
VIA COSTALUNGA,TRICHIANA,"VIA COSTALUNGA, TRICHIANA, Belluno, Veneto, Italia"
VIA DE GASPERI,TRICHIANA,"VIA DE GASPERI, TRICHIANA, Belluno, Veneto, Italia"
VIA DONATORI DI SANGUE,TRICHIANA,"VIA DONATORI DI SANGUE, TRICHIANA, Belluno, Veneto, Italia"
VIA F.LLI COMO,TRICHIANA,"VIA F.LLI COMO, TRICHIANA, Belluno, Veneto, Italia"
VIA FRONTIN,TRICHIANA,"VIA FRONTIN, TRICHIANA, Belluno, Veneto, Italia"
VIA G. MAZZINI,TRICHIANA,"VIA G. MAZZINI, TRICHIANA, Belluno, Veneto, Italia"
VIA G. VERDI,TRICHIANA,"VIA G. VERDI, TRICHIANA, Belluno, Veneto, Italia"
VIA L. BERNARD,TRICHIANA,"VIA L. BERNARD, TRICHIANA, Belluno, Veneto, Italia"
VIA LOTTO,TRICHIANA,"VIA LOTTO, TRICHIANA, Belluno, Veneto, Italia"
BORGATA LIGONT,VAL DI ZOLDO,"BORGATA LIGONT, VAL DI ZOLDO, Belluno, Veneto, Italia"
BORGO BARON,VAL DI ZOLDO,"BORGO BARON, VAL DI ZOLDO, Belluno, Veneto, Italia"
BORGO BELVEDERE,VAL DI ZOLDO,"BORGO BELVEDERE, VAL DI ZOLDO, Belluno, Veneto, Italia"
BORGO EUROPA,VAL DI ZOLDO,"BORGO EUROPA, VAL DI ZOLDO, Belluno, Veneto, Italia"
BORGO PALU',VAL DI ZOLDO,"BORGO PALU', VAL DI ZOLDO, Belluno, Veneto, Italia"
BORGO ROCCHETTE,VAL DI ZOLDO,"BORGO ROCCHETTE, VAL DI ZOLDO, Belluno, Veneto, Italia"
BORGO S. ANTONIO,VAL DI ZOLDO,"BORGO S. ANTONIO, VAL DI ZOLDO, Belluno, Veneto, Italia"
BORGO SOFFOPPA,VAL DI ZOLDO,"BORGO SOFFOPPA, VAL DI ZOLDO, Belluno, Veneto, Italia"
BORGO VADER,VAL DI ZOLDO,"BORGO VADER, VAL DI ZOLDO, Belluno, Veneto, Italia"
CIAMBER - ZONA ARTIGIANALE,VAL DI ZOLDO,"CIAMBER - ZONA ARTIGIANALE, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' AI PEZ,VAL DI ZOLDO,"LOCALITA' AI PEZ, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' CASAL,VAL DI ZOLDO,"LOCALITA' CASAL, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' COI,VAL DI ZOLDO,"LOCALITA' COI, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' CORNIGIAN,VAL DI ZOLDO,"LOCALITA' CORNIGIAN, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' DEL PIAN,VAL DI ZOLDO,"LOCALITA' DEL PIAN, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' DONT,VAL DI ZOLDO,"LOCALITA' DONT, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' LE BOCCOLE,VAL DI ZOLDO,"LOCALITA' LE BOCCOLE, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' PALAFAVERA,VAL DI ZOLDO,"LOCALITA' PALAFAVERA, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' PIAN D'AVEDIN,VAL DI ZOLDO,"LOCALITA' PIAN D'AVEDIN, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' PIAN DELLE FRAGHE,VAL DI ZOLDO,"LOCALITA' PIAN DELLE FRAGHE, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' PRADEL,VAL DI ZOLDO,"LOCALITA' PRADEL, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' SOCCAMPO,VAL DI ZOLDO,"LOCALITA' SOCCAMPO, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' SOMMARIVA,VAL DI ZOLDO,"LOCALITA' SOMMARIVA, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' SOTTOROGNO,VAL DI ZOLDO,"LOCALITA' SOTTOROGNO, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' VILLA ALTA,VAL DI ZOLDO,"LOCALITA' VILLA ALTA, VAL DI ZOLDO, Belluno, Veneto, Italia"
LOCALITA' VILLANOVA,VAL DI ZOLDO,"LOCALITA' VILLANOVA, VAL DI ZOLDO, Belluno, Veneto, Italia"
P.ZA S.GIOVANNI BOSCO-SORAMAE',VAL DI ZOLDO,"P.ZA S.GIOVANNI BOSCO-SORAMAE', VAL DI ZOLDO, Belluno, Veneto, Italia"
P.ZA VECCHIO MUNICIPIO-FUSINE,VAL DI ZOLDO,"P.ZA VECCHIO MUNICIPIO-FUSINE, VAL DI ZOLDO, Belluno, Veneto, Italia"
PIAZZA ARNOLDO,VAL DI ZOLDO,"PIAZZA ARNOLDO, VAL DI ZOLDO, Belluno, Veneto, Italia"
PIAZZA CAPITELLO - CORDELLE,VAL DI ZOLDO,"PIAZZA CAPITELLO - CORDELLE, VAL DI ZOLDO, Belluno, Veneto, Italia"
FRAZIONE ANDRICH,VALLADA AGORDINA,"FRAZIONE ANDRICH, VALLADA AGORDINA, Belluno, Veneto, Italia"
FRAZIONE CELAT,VALLADA AGORDINA,"FRAZIONE CELAT, VALLADA AGORDINA, Belluno, Veneto, Italia"
FRAZIONE COGUL,VALLADA AGORDINA,"FRAZIONE COGUL, VALLADA AGORDINA, Belluno, Veneto, Italia"
FRAZIONE MAS,VALLADA AGORDINA,"FRAZIONE MAS, VALLADA AGORDINA, Belluno, Veneto, Italia"
FRAZIONE PIAZ,VALLADA AGORDINA,"FRAZIONE PIAZ, VALLADA AGORDINA, Belluno, Veneto, Italia"
FRAZIONE SACHET,VALLADA AGORDINA,"FRAZIONE SACHET, VALLADA AGORDINA, Belluno, Veneto, Italia"
FRAZIONE TOFFOL,VALLADA AGORDINA,"FRAZIONE TOFFOL, VALLADA AGORDINA, Belluno, Veneto, Italia"
LOC. TODESCH,VALLADA AGORDINA,"LOC. TODESCH, VALLADA AGORDINA, Belluno, Veneto, Italia"
LOC.LAGAZZON,VALLADA AGORDINA,"LOC.LAGAZZON, VALLADA AGORDINA, Belluno, Veneto, Italia"
LOCALITA' LA CHIUSA - VODO,VALLE DI CADORE,"LOCALITA' LA CHIUSA - VODO, VALLE DI CADORE, Belluno, Veneto, Italia"
LOCALITA' PAVARU',VALLE DI CADORE,"LOCALITA' PAVARU', VALLE DI CADORE, Belluno, Veneto, Italia"
PIAZZA 1? GENNAIO 1819,VALLE DI CADORE,"PIAZZA 1? GENNAIO 1819, VALLE DI CADORE, Belluno, Veneto, Italia"
PIAZZA COSTA,VALLE DI CADORE,"PIAZZA COSTA, VALLE DI CADORE, Belluno, Veneto, Italia"
PIAZZA S. ROCCO,VALLE DI CADORE,"PIAZZA S. ROCCO, VALLE DI CADORE, Belluno, Veneto, Italia"
VIA ALLE VARE,VALLE DI CADORE,"VIA ALLE VARE, VALLE DI CADORE, Belluno, Veneto, Italia"
VIA ANDERICA,VALLE DI CADORE,"VIA ANDERICA, VALLE DI CADORE, Belluno, Veneto, Italia"
VIA ANTELAO,VALLE DI CADORE,"VIA ANTELAO, VALLE DI CADORE, Belluno, Veneto, Italia"
VIA CARDUCCI,VALLE DI CADORE,"VIA CARDUCCI, VALLE DI CADORE, Belluno, Veneto, Italia"
VIA CHIEMIS,VALLE DI CADORE,"VIA CHIEMIS, VALLE DI CADORE, Belluno, Veneto, Italia"
VIA COL DELLE CREPE BATAIA,VALLE DI CADORE,"VIA COL DELLE CREPE BATAIA, VALLE DI CADORE, Belluno, Veneto, Italia"
VIA DANTE,VALLE DI CADORE,"VIA DANTE, VALLE DI CADORE, Belluno, Veneto, Italia"
VIA DEL CARMINE,VALLE DI CADORE,"VIA DEL CARMINE, VALLE DI CADORE, Belluno, Veneto, Italia"
