alias_address,alias_city,geocode,geometry,georeferencingString,type
Comune,Gozzano,"Gozzano, Novara, Piemonte, 28024, Italia","{'type': 'Point', 'coordinates': [8.4360668, 45.7464568]}","Gozzano, Piemonte, Italia",POINT
Comune,Granozzo con Monticello,"Granozzo con Monticello, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.587767109192736, 45.371139]}","Granozzo con Monticello, Piemonte, Italia",POINT
Comune,Gravellona Toce,"Gravellona Toce, Verbano-Cusio-Ossola, Piemonte, 28883, Italia","{'type': 'Point', 'coordinates': [8.431222, 45.930175]}","Gravellona Toce, Piemonte, Italia",POINT
Comune,Grignasco,"Grignasco, Novara, Piemonte, 28075, Italia","{'type': 'Point', 'coordinates': [8.3378533, 45.6840987]}","Grignasco, Piemonte, Italia",POINT
Comune,Intragna,"Intragna, Verbano-Cusio-Ossola, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.566469724827027, 46.0065111]}","Intragna, Piemonte, Italia",POINT
Comune,Invorio,"Invorio, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.488326, 45.756972]}","Invorio, Piemonte, Italia",POINT
Comune,Landiona,"Landiona, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.4230805, 45.4963569]}","Landiona, Piemonte, Italia",POINT
Comune,Lesa,"Lesa, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.5648573, 45.829644]}","Lesa, Piemonte, Italia",POINT
Comune,Loreglia,"Loreglia, Verbano-Cusio-Ossola, Piemonte, 28893, Italia","{'type': 'Point', 'coordinates': [8.3711904, 45.9065807]}","Loreglia, Piemonte, Italia",POINT
Comune,Macugnaga,"Macugnaga, Verbano-Cusio-Ossola, Piemonte, 28876, Italia","{'type': 'Point', 'coordinates': [7.966011, 45.969872]}","Macugnaga, Piemonte, Italia",POINT
Comune,Madonna del Sasso,"Madonna del Sasso, Verbano-Cusio-Ossola, Piemonte, 28894, Italia","{'type': 'Point', 'coordinates': [8.3682784, 45.7924276]}","Madonna del Sasso, Piemonte, Italia",POINT
Comune,Maggiora,"Maggiora, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.422326, 45.689369]}","Maggiora, Piemonte, Italia",POINT
Comune,Mandello Vitta,"Mandello Vitta, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.459831, 45.495665]}","Mandello Vitta, Piemonte, Italia",POINT
Comune,Marano Ticino,"Marano Ticino, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.631632, 45.62987]}","Marano Ticino, Piemonte, Italia",POINT
Comune,Massino Visconti,"Massino Visconti, Novara, Piemonte, Italia","{'type': 'Point', 'coordinates': [8.5409419, 45.824206]}","Massino Visconti, Piemonte, Italia",POINT
Comune,Massiola,"Massiola, Verbano-Cusio-Ossola, Piemonte, 28897, Italia","{'type': 'Point', 'coordinates': [8.3200782, 45.9124295]}","Massiola, Piemonte, Italia",POINT
